S-ID,Address Line 1,County,Lat (WGS84 GPS),Long (WGS84 GPS)
65140H,Ballymote,Sligo,54.0939456,-8.513848800000002
65150K,Enniscrone,Sligo,37.2467307,-95.7122751
65170Q,College Road,Sligo,54.26600179999999,-8.479505900000001
65180T,Finisklin,Sligo,54.276066,-8.4876003
65181V,Chapel Hill,Sligo,54.267283,-8.4670677
65190W,The Mall,Sligo,54.2729652,-8.463732
65240L,Ballingarry,Tipperary,52.589741599999996,-7.5655554
65241N,Pallas Street,Tipperary,52.748946,-7.959916499999999
65270U,Mount St. Nicholas,Tipperary,52.348544700000005,-7.3993788
65280A,Greenhill,Tipperary,52.350464200000005,-7.4014202000000004
65300D,Cashel,Tipperary,52.4578294,-7.8927428
65320J,Kickham Street,Tipperary,52.3569233,-7.698554400000001
65330M,"Coleville Rd,",Tipperary,52.3503221,-7.6941296
65340P,Clonmel,Tipperary,52.348710499999996,-7.717249000000001
65350S,Rocklow Rd.,Tipperary,52.4684524,-7.698132000000001
65370B,Summerhill,Tipperary,52.8665478,-8.1930194
65380E,Nenagh,Tipperary,52.8650613,-8.2017081
65400H,Church Road,Tipperary,51.592019,-3.0011203999999996
65410K,Roscrea,Tipperary,52.962635600000006,-7.854820599999999
65440T,Templemore,Tipperary,52.797160600000005,-7.8294307
65450W,Rossa St,Tipperary,52.68119870000001,-7.8142163
65460C,Thurles,Tipperary,52.68139910000001,-7.8072717
65470F,Thurles,Tipperary,52.68106039999999,-7.812008500000001
65490L,Station Road,Tipperary,52.4713498,-8.1592793
65500L,St. Anne's Secondary School,Tipperary,52.47841999999999,-8.162647
65582Q,Edenderry,Offaly,53.3398252,-7.059852900000001
65610S,O'Moore Street,Offaly,53.27043520000001,-7.490415799999999
65620V,Daingean Road,Offaly,53.27666020000001,-7.4851351
65630B,Rahan,Offaly,53.2708404,-7.596176799999999
68067P,Ballaghaderreen,Roscommon,53.90419,-8.581288
68068R,Portarlington,Laois,53.1620053,-7.2038984
68070E,"Mounthawk,",Kerry,52.2835862,-9.724129
68071G,Old Conna,Dublin,53.217562,-6.1379512
68072I,Seanbhóthar Luimnigh,Kildare,53.2158046,-6.6691701
68074M,TUAM,Galway,53.5153514,-8.8478015
68075O,CAISLEAN GHRIAIRE,Kerry,52.2550173,-10.017976800000001
68077S,Rathstewart,Kildare,52.9946645,-6.9841255
68078U,Cúirt An Easpaig,Waterford,52.2285219,-7.0683436
68080H,Teach Choill an Bhrúnaigh,Wexford,52.4733379,-6.5580411
68081J,Temple Carrig,Wicklow,53.152790100000004,-6.0851705
68082L,Bóthar na hAille,Dublin,53.607046,-6.2076958
68083N,Hollystown Road,Dublin,53.424457700000005,-6.3860471
68101M,Barnwell Road,Dublin,53.390616599999994,-6.444605200000001
68121S,Doon,Limerick,52.6008025,-8.244481200000001
68141B,Tramore,Waterford,52.1617916,-7.1599201
68161H,An Mhainistir,Dublin,53.292428099999995,-6.2800525
68181N,Cappagh Road,Dublin,53.39203570000001,-6.3231647
68241F,Belarmine Vale,Dublin,53.2602635,-6.216629900000001
68261L,Putland Road,Wicklow,53.192843999999994,-6.101418
68262N,Stephenstown Campus,Dublin,53.6048944,-6.2037184000000005
68263P,c/o Griffith College,Cork,51.904298100000005,-8.460135099999999
68264R,Carrigaline,Cork,51.8083828,-8.3818967
68285C,Newtownsmith,Galway,53.2747947,-9.0540383
68305F,The Sandymount Building,Dublin,53.325999800000005,-6.2258889
68306H,Mill Road,Dublin,53.3895364,-6.3720367
68307J,Firhouse,Dublin,53.2764338,-6.3380697
68308L,Swords Enterprise Park,Dublin,53.4509236,-6.1501377999999995
68309N,Limerick City East,Limerick,52.6325603,-8.6843176
68325L,Summerhill,Roscommon,53.4092459,-7.9876231
68345R,Crinion Park,Wicklow,52.9778922,-6.0367947
68346T,Grange Abbey Road,Dublin,53.404804799999994,-6.1684883
68347V,Grianach House,Galway,53.27066800000001,-9.0567905
68348A,c/o Laytown Bettystown Youtreach,Meath,53.680630099999995,-6.2374498
70010V,Pine Ridge,Dublin,53.610442799999994,-6.190123900000001
70020B,Grange Abbey Road,Dublin,53.3993106,-6.1558247999999995
70021D,Br Chaisleáin Thigh Mótháin,Dublin,53.3012174,-6.348457
70040H,Westbourne Rise,Dublin,53.3241682,-6.4203392
70041J,Neilstown Rd.,Dublin,53.341236,-6.396114
70042L,Fonthill Road,Dublin,53.3526453,-6.405275700000001
70080T,Esker Drive,Dublin,53.3476706,-6.449750700000001
70081V,Riversdale Community College,Dublin,53.401911399999996,-6.379454
70100W,Bóthar Nangor,Dublin,53.3213719,-6.408982900000001
70120F,Castlefarm,Dublin,53.465445700000004,-6.224143700000001
70121H,Seatown Road,Dublin,53.460698,-6.216774
70130I,Limekiln Avenue,Dublin,53.307219999999994,-6.3351279
70140L,Firhouse Road,Dublin,53.27623249999999,-6.348493700000001
70141N,Jobstown,Dublin,53.2788424,-6.4101483
70150O,Kilkieran Road,Dublin,53.368721799999996,-6.2943072
70160R,Clogher Road,Dublin,53.3265124,-6.293414599999999
70180A,Cappagh Road,Dublin,53.3876613,-6.3098224
70200D,Cambridge Road,Dublin,53.3437546,-6.2245095
70240P,Kylemore Road,Dublin,53.345097499999994,-6.3516238
70250S,14-20 Marino Mart,Dublin,53.36437579999999,-6.2314903
70260V,St. Mac Dara's Community College,Dublin,53.297083400000005,-6.3268265999999995
70280E,Town Hall,Dublin,53.3240796,-6.2652375
70300H,Clogher Road,Dublin,53.32654029999999,-6.2934106
70310K,Swords Road,Dublin,53.3794304,-6.2482546999999995
70321P,The Thatch Road,Dublin,53.383844200000006,-6.2400965
70330Q,Barryscourt Road,Dublin,53.3966321,-6.2117569999999995
70350W,Belturbet,Cavan,54.099416000000005,-7.443472200000001
70360C,Bawnboy,Cavan,54.122558999999995,-7.6775437
70380I,Cootehill Rd,Cavan,54.009550100000006,-7.3462594
70390L,Virginia,Cavan,53.831773600000005,-7.084583099999999
70400L,Borris,Carlow,52.5972716,-6.9178413
70410O,Hacketstown,Carlow,52.8611781,-6.5530601
70420R,Mortarstown,Carlow,52.818524200000006,-6.9446829
70430U,Muine Bheag,Carlow,52.7021103,-6.9506057
70440A,Easca,Carlow,52.8368409,-6.9108865
70450D,New Road,Kerry,52.0624898,-9.5195383
70460G,Killorglin,Kerry,52.09995479999999,-9.7841122
70500P,"Upper Church St.,",Kerry,52.44837929999999,-9.4791246
70520V,Tonbwee,Kerry,52.227252299999996,-9.456630300000002
70540E,Causeway,Kerry,52.4118438,-9.7360539
70550H,Clash Road,Kerry,52.2724915,-9.686522300000002
70560K,Tobar Mhaigh Dor,Kerry,52.2667396,-9.698936199999999
70570N,Ballyhale,Kilkenny,52.478758,-7.212555900000001
70590T,Graignamanagh,Kilkenny,52.540093799999994,-6.9573525
70600T,Johnstown,Kilkenny,52.7443664,-7.5596697
70610W,"New Street,",Kilkenny,52.6478498,-7.254449799999999
70620C,Mooncoin,Kilkenny,52.290332299999996,-7.246716800000001
70640I,Ladywell St,Kilkenny,52.5284997,-7.143394099999999
70641K,Bóthar Urmhumhan,Kilkenny,52.648616000000004,-7.2518199999999995
70650L,Tomard,Kildare,53.00155899999999,-6.986398299999999
70660O,McSwiney Road,Kildare,53.1473624,-6.8323535
70670R,Castledermot,Kildare,52.9092191,-6.838825900000001
70680U,Station Road,Kildare,53.182861800000005,-6.8019049
70691C,Confey,Kildare,53.3728402,-6.4983019
70700A,Moyglare Rd,Kildare,53.3847093,-6.5957705
70710D,Killashee,Kildare,53.195445299999996,-6.6698759999999995
70720G,Prosperous,Kildare,53.2866956,-6.751643799999999
70730J,Rathangan,Kildare,53.2183382,-6.9941143
70740M,Coolgreaney Rd,Wicklow,52.796407200000004,-6.1729309
70750P,Baltinglass,Wicklow,52.9378838,-6.701308900000001
70760S,Naas Rd,Wicklow,53.1695369,-6.539113400000001
70770V,Novara Avenue,Wicklow,53.2007951,-6.106714
70790E,Carnew,Wicklow,52.710198,-6.502342
70800E,Dunlavin,Wicklow,53.0543708,-6.696759599999999
70810H,Rathdrum,Wicklow,52.9343558,-6.2361008
70821M,Bóthar Bhaile Átha Cliath,Wicklow,53.20964839999999,-6.109433
70830N,Harmony Row,Clare,52.84702070000001,-8.9878814
70840Q,Ennistymon,Clare,52.94012070000001,-9.294971499999999
70860W,Kilmihil,Clare,52.72480329999999,-9.321162199999998
70880F,Carrigaholt Road,Clare,52.6744206,-9.650293300000001
70900I,Scariff Community College,Clare,52.9027336,-8.535914100000001
70901K,Killaloe,Clare,52.80307270000001,-8.4402273
70910L,Kilbrogan,Cork,51.7565561,-8.7422537
70920O,Baile Mhic Ire,Cork,51.939211799999995,-9.1558049
70931T,Béal Atha'n Ghaorthaidh,Cork,51.8479875,-9.235342
70950A,Clonakilty,Cork,51.62481079999999,-8.887062199999999
70960D,Coachford,Cork,51.91211129999999,-8.793301699999999
70970G,Carrignafoy,Cork,51.855231200000006,-8.286102799999998
70990M,Duntaheen Road,Cork,52.1352332,-8.285579700000001
71000A,Kanturk,Cork,52.1779891,-8.9009388
71020G,Summerhill,Cork,999.0,999.0
71030J,Macroom,Cork,51.9049181,-8.9615551
71040M,Mitchelstown,Cork,52.2652171,-8.2623316
71050P,Youghal Road,Cork,51.910309000000005,-8.167486
71101G,Dublin Hill,Cork,51.920845,-8.4626465
71102I,Colla Road,Cork,51.522482399999994,-9.5467039
71103K,Ballincollig,Cork,51.8897506,-8.580173
71110H,Mahon,Cork,51.8913627,-8.4027383
71120K,Morrison's Island,Cork,51.8956432,-8.4694212
71123Q,Hollyhill,Cork,51.9046339,-8.503776
71124S,Teach Buckingham,Cork,51.893741799999994,-8.4668286
71140Q,Crana Road,Donegal,55.135021200000004,-7.4589171
71150T,Carrick,Donegal,54.655501199999996,-8.6327183
71180F,The Glebe,Donegal,54.648658999999995,-8.112553
71200I,Windyhall,Donegal,54.9634831,-7.7330026
71220O,Milford,Donegal,55.092690399999995,-7.7042511
71230R,Raphoe,Donegal,54.8742429,-7.6034088
71240U,Drumboe Lower,Donegal,54.807047700000005,-7.7748944
71241W,Donegal Road,Donegal,54.6394431,-8.4373691
71242B,Béal an Átha Móir,Donegal,54.8658162,-8.044247
71244F,An Leadhbgarbh,Donegal,54.985287199999995,-8.4930261
71250A,Indreabhán,Galway,53.2446698,-9.3904651
71270G,"Caheroyn Road,",Galway,53.293285399999995,-8.7542018
71280J,"St. Brigid's College,",Galway,53.19528670000001,-8.559510000000001
71290M,Mountbellew,Galway,53.460975,-8.4838472
71300M,Cill Rónain,Galway,53.12581850000001,-9.672385199999999
71310P,New Inn,Galway,53.3009438,-8.4881895
71320S,Corr na Mona,Galway,53.513337199999995,-9.451209
71330V,Bothar Bhaile na mBúrcach,Galway,53.2695159,-9.123677800000001
71370K,Inis Oírr,Galway,53.063474,-9.522560499999999
71380N,Ros Muc,Galway,53.3870817,-9.610710800000001
71390Q,"Dublin Road, Tuam",Galway,53.5105127,-8.845447300000002
71400Q,Moneenageisha,Galway,53.282912100000004,-9.0326741
71410T,Retreat Road,Westmeath,53.4246831,-7.9211827999999995
71420W,Castlepollard,Westmeath,53.674878899999996,-7.3050635999999995
71430C,Killucan,Westmeath,53.5165218,-7.1400535000000005
71450I,Millmount Road,Westmeath,53.52445,-7.3345172000000005
71470O,Clonaslee,Laois,53.145596600000005,-7.513986900000001
71510A,Mountrath Road,Laois,53.035694799999995,-7.3137246
71520D,Rathdowney,Laois,52.854399,-7.5770925
71540J,Carrigallen,Leitrim,53.979538100000006,-7.6477580000000005
71560P,Drumkeerin,Leitrim,54.169283400000005,-8.1370099
71570S,Drumshanbo Vocational School,Leitrim,54.0485338,-8.0464014
71600B,Adamstown,Wexford,52.3920602,-6.719278200000001
71610E,Bridgetown,Wexford,52.228942100000005,-6.5499745
71620H,Irish Street,Wexford,52.653053099999994,-6.6513905
71630K,Milehouse Rd,Wexford,52.5098591,-6.5851425
71650Q,Kilmuckridge,Wexford,52.511775300000004,-6.285971400000001
71660T,New Ross,Wexford,52.3912839,-6.9329681
71680C,Westgate,Wexford,52.341434899999996,-6.467838700000001
71690F,Ballymahon,Longford,53.568290100000006,-7.7721137
71700F,Askeaton,Limerick,52.600192799999995,-8.969714
71710I,Granard,Longford,53.7772429,-7.504488799999999
71720L,Lanesboro,Longford,53.669263199999996,-7.9839016
71730O,Templemichael,Longford,53.731941000000006,-7.786353500000001
71750U,Riverstown,Louth,53.998562899999996,-6.1887099999999995
71761C,Rathmullen Road,Louth,53.7142257,-6.378091400000001
71770D,Dublin Road,Louth,53.9861037,-6.392203
71780G,Barn Road,Louth,53.8263672,-6.3820163
71790J,Station Road,Limerick,52.455927100000004,-9.0522728
71840V,Croom,Limerick,52.520843400000004,-8.713801199999999
71850B,Dromcollogher,Limerick,52.343330200000004,-8.9033912
71950F,Dunboyne,Meath,53.4185002,-6.468379
71960I,Dunshaughlin,Meath,53.5138304,-6.5497252
71970L,Enfield Road,Meath,53.4523753,-6.9161616
71980O,Nobber,Meath,53.8173128,-6.7419012
71990R,Oldcastle,Meath,53.7719608,-7.1625026
71991T,Ráth Chairn,Meath,53.62006829999999,-6.860761999999999
72010I,Trim Rd,Meath,53.64357929999999,-6.682879300000001
72020L,Ballina,Mayo,54.113021999999994,-9.148288599999999
72050U,Belmullet,Mayo,54.214873499999996,-9.9789984
72100J,Mullinmore Street,Mayo,54.09747320000001,-9.3158409
72130S,Lacken Cross,Mayo,54.2294299,-9.2879252
72140V,Rossport,Mayo,54.2860887,-9.802543199999999
72170H,Ballybay,Monaghan,54.12369399999999,-6.901818
72171J,Analore Rd,Monaghan,54.179188399999994,-7.2247265
72180K,Carrickmacross,Monaghan,53.9835693,-6.7161023
72190N,Dublin Road,Monaghan,54.1145498,-6.7325175999999995
72210Q,Tirkeenan,Monaghan,54.24450229999999,-6.962661
72220T,Youghal Road,Waterford,52.0871838,-7.6283517000000005
72230W,Kilmacthomas,Waterford,52.2047906,-7.421263300000001
72241E,Browne's Road,Waterford,52.2517223,-7.1377099
72280O,Elphin,Roscommon,53.844934499999994,-8.2028541
72290R,Lisnamult,Roscommon,53.6249985,-8.200022200000001
72300R,Ballymote,Sligo,54.0910233,-8.515092999999998
72310U,Riverstown,Sligo,54.1538951,-8.375937799999999
72320A,Easkey,Sligo,54.2857405,-8.9561939
72330D,Grange,Sligo,54.3916225,-8.5224947
72360M,Clarion Rd,Sligo,54.279005299999994,-8.4591399
72370P,Borrisokane,Tipperary,53.0010665,-8.1181204
72400V,Tinvane,Tipperary,52.35207929999999,-7.3890996
72420E,Clonmel,Tipperary,52.3537524,-7.695879
72430H,Killenaule,Tipperary,52.57193050000001,-7.676740700000001
72440K,Dromin Road,Tipperary,52.8706725,-8.201143700000001
72450N,Black Road,Tipperary,52.7150905,-8.406446699999998
72480W,Rosanna Road,Tipperary,52.4784701,-8.156515299999999
72490C,Castlemeadows,Tipperary,52.68407220000001,-7.825698200000001
72520I,Kilcormac,Offaly,53.1793772,-7.7202134000000004
72530L,Frederick St.,Offaly,53.34049720000001,-7.612678599999999
72540O,Sr. Senan Avenue,Offaly,53.3368454,-7.0634784
72560U,Riverside,Offaly,53.2756368,-7.4873
76060U,Springfield,Mayo,53.8571589,-9.2903781
76061W,Rathkeale,Limerick,52.520051,-8.934068
76062B,Carpenterstown Road,Dublin,53.371686,-6.390483000000001
76063D,Cashel Road,Tipperary,52.3812565,-7.9175064
76064F,Brooklodge,Cork,51.931099700000004,-8.384267900000001
76065H,Gleann an Ghrífín,Dublin,53.349681700000005,-6.4356457
76066J,Rinn O gCuanach,Waterford,52.0477152,-7.5755797000000005
76067L,CREGGANE,Cork,52.2362182,-8.677210699999998
76068N,Caherciveen,Kerry,51.9401427,-10.2408435
76069P,Corville Road,Tipperary,52.953800199999996,-7.7907329
76070A,Abbeyfarm,Limerick,52.404321200000005,-8.5781852
76072E,Boyle,Roscommon,53.96903399999999,-8.29916
76073G,Newtown,Limerick,52.6631336,-8.5408984
76075K,Kildysart,Clare,52.672670499999995,-9.104600300000001
76076M,Creowen,Wicklow,53.100243799999994,-6.065389700000001
76077O,Champions Avenue,Dublin,53.3522063,-6.2570492
76078Q,Skerries,Dublin,53.579217500000006,-6.1158609
76079S,Baile Úr,Donegal,55.264733400000004,-8.2212443
76081F,Cnoc na Móna,Donegal,54.962723700000005,-7.7241272
76082H,Abbey Rd,Kilkenny,52.264237,-7.101846000000001
76083J,Church Road,Donegal,54.4755152,-8.2778962
76084L,Carrownaff,Donegal,55.1872073,-7.0519345
76085N,Bóthar Mhainistir na Gráinsí,Dublin,53.3993137,-6.1561837
76086P,Dunmanway,Cork,51.7146221,-9.1153355
76088T,Jamestown,Meath,53.499421999999996,-6.4575933
76089V,MOHILL,Leitrim,53.9228706,-7.871506299999999
76090G,SESKIN,Cork,51.673983500000006,-9.446340300000001
76091I,Cnoc an Chonnaidh,Monaghan,54.2625795,-6.950406500000001
76092K,TERENURE,Dublin,53.3108882,-6.2863607
76093M,ABBEYFEALE,Limerick,52.3863935,-9.2961483
76096S,c/o Galway-Roscommon ETB,Galway,53.282450399999995,-8.9848373
76097U,Station Rd,Dublin,53.3367995,-6.4620533
76098W,Colaiste Pobail Setanta,Dublin,53.397757299999995,-6.4348173
76099B,Burkeen,Wicklow,52.9856,-6.0665151
76101I,MEAL SIOR ANRAÍ,Limerick,52.6665912,-8.620134199999999
76102K,An Coiléar Bán,Galway,53.3011203,-8.746782199999998
76103M,Bettystown,Meath,53.6928674,-6.2455013
76104O,"Portrane Road,",Dublin,53.4899919,-6.1458709
76105Q,Banagher,Offaly,53.1868093,-7.9863691999999995
76106S,Pairc Na bPiarsach,Wicklow,52.8013701,-6.1669672
76107U,Muileann Thulaigh Gharbháin,Donegal,55.1440137,-7.4527558
76127D,Carnew Road,Wexford,52.6755231,-6.3143657
76129H,Castlelands,Dublin,53.6006598,-6.1805202
76130P,Luttrellstown Community College,Dublin,53.3753316,-6.4088351999999995
76150V,Achill Sound,Mayo,53.932702,-9.9136906
76152C,Thomas Omer Way,Dublin,53.33622760000001,-6.4245941
76173K,Johnstown Educational Campus,Meath,53.643283499999995,-6.6491565999999995
76193Q,Maynooth Education Campus,Kildare,53.3843289,-6.595468400000001
76194S,Craddockstown Road,Kildare,53.207032999999996,-6.651252
76195U,Lower Marshes,Louth,54.000594400000004,-6.3956471
76196W,Education Campus,Meath,53.51144910000001,-6.4155032
76213T,Raheny Lane,Dublin,53.5297103,-6.1565443
76233C,Claregalway,Galway,53.3351311,-8.9365793
76273O,Gaelcholáiste Charraig Uí Leighin,Cork,51.8163846,-8.3863567
76293U,Ballymount Road,Dublin,53.3066255,-6.3721623
76313A,Kingscourt,Cavan,53.9097387,-6.8058147
76333G,Unit A2,Cork,51.9100964,-8.2937738
76334I,St. Joseph's Community College,Mayo,53.960325,-8.801422
76394D,Swords Road,Dublin,53.3794545,-6.2482653
76414G,Moylish Park,Limerick,52.678493200000005,-8.6489581
76454S,c/o Kishogue Community College,Dublin,53.33604029999999,-6.4267664
76474B,Railway Street,Laois,53.034875199999995,-7.2989741
76475D,Jugback Lane,Dublin,53.4655394,-6.2258002
76476F,Old Stables Mungret College,Limerick,52.63115129999999,-8.6812675
76534Q,Inis Meáin,Galway,53.0871596,-9.5890719
81001I,Newtown Park Avenue,Dublin,53.28988760000001,-6.173119
81002K,Malahide Road,Dublin,53.3689601,-6.2225975
81005Q,Cootehill,Cavan,54.066793000000004,-7.062664
81006S,Tarbert,Kerry,52.573963600000006,-9.383761900000001
81007U,Shannon,Clare,52.7049505,-8.8796984
81008W,Blackrock Road,Cork,51.8925892,-8.4518135
81009B,Boherbue,Cork,52.1595794,-9.062280900000001
81010J,Glenties,Donegal,54.799462600000005,-8.2861285
81011L,RAPHOE,Donegal,54.87607439999999,-7.5898148
81012N,An Cheathrú Rua,Galway,53.26223910000001,-9.5978179
81013P,Manorhamilton,Leitrim,54.301920900000006,-8.1769719
81014R,Dooradoyle Rd,Limerick,52.636628599999995,-8.640789
81016V,Station Road,Wicklow,52.9873192,-6.0544475
81017A,BALLYMUN ROAD,Dublin,53.393579200000005,-6.2634717
91301D,Kilteel Road,Dublin,53.27763910000001,-6.4794317999999995
91302F,Palmerstown,Dublin,53.34889129999999,-6.376863200000001
91305L,Broadford Road,Dublin,53.280917,-6.2602675
91310E,Johnstown Road,Dublin,53.261887,-6.146344
91315O,Cluain Saileach,Dublin,53.388689899999996,-6.39567
91316Q,Sheepmoor Avenue,Dublin,53.3960209,-6.4027919
91318U,Streamville Road,Dublin,53.392937399999994,-6.1732944000000005
91324P,Carrickhill Road,Dublin,53.431771999999995,-6.137490000000001
91325R,Broomfield,Dublin,53.438265,-6.152653400000001
91330K,Pearse St,Dublin,53.2758792,-6.1372059000000005
91332O,Cookstown Rd,Dublin,53.292181400000004,-6.388421299999999
91335U,Balrothery,Dublin,53.29384640000001,-6.3378926
91336W,Old Bawn,Dublin,53.28328670000001,-6.3711983
91337B,Killinarden,Dublin,53.27612320000001,-6.397042099999999
91338D,Brookfield,Dublin,53.286601399999995,-6.412533
91339F,Hartstown,Dublin,53.396690799999995,-6.4163265
91342R,Baldoyle,Dublin,53.392079599999995,-6.1310120999999995
91343T,Parkvale,Dublin,53.2816791,-6.2387565
91344V,All Hallows College Campus DCU,Dublin,53.3710821,-6.2450121
91351S,Bailieborough,Cavan,53.9135139,-6.9735109
91356F,The Mullawn,Carlow,52.7994902,-6.732312599999999
91360T,Castlecomer,Kilkenny,52.8037899,-7.2156982
91371B,Celbridge Road,Kildare,53.3641176,-6.498942700000001
91372D,Clane,Kildare,53.291822499999995,-6.6980338
91376L,Ballywaltrim,Wicklow,53.18546679999999,-6.126797799999999
91386O,Innishmore,Cork,51.890044,-8.6023365
91387Q,Castletownbere,Cork,51.6476511,-9.9135981
91388S,Waterpark,Cork,51.818017700000006,-8.3865783
91390F,Millstreet Town,Cork,52.062277,-9.0690189
91391H,Passage West,Cork,51.866293799999994,-8.3402873
91396R,Clermont Avenue,Cork,51.878825299999995,-8.4430259
91397T,Westgate Road,Cork,51.883534000000004,-8.524767800000001
91400F,Old Youghal Road,Cork,51.9125599,-8.4436422
91406R,Carndonagh Community School,Donegal,55.24996120000001,-7.269801400000001
91407T,Chapel Rd,Donegal,54.9495334,-8.3516908
91408V,An Fálcarrach,Donegal,55.1418815,-8.099637
91409A,Na Doirí Beaga,Donegal,55.096618299999996,-8.2786306
