p_id,sale_price,property_type,beds,baths,area_sqm,routing_key,ber_rating,ber_energy,sec_school_distance,no_of_sec_schools_5k,pri_scholl_distance,no_of_pri_schools_5k,garda_distance,no_of_garda_5k,ann_mean_crime_0,total_crime_0,ann_mean_crime_1,total_crime_1,ann_mean_crime_2,total_crime_2,ann_mean_crime_3,total_crime_3,ann_mean_crime_4,total_crime_4,ann_mean_crime_5,total_crime_5,ann_mean_crime_6,total_crime_6,ann_mean_crime_7,total_crime_7,ann_mean_crime_8,total_crime_8,ann_mean_crime_9,total_crime_9,ann_mean_crime_10,total_crime_10,ann_mean_crime_11,total_crime_11,ed_english,pop_2016,hpindex_2016,ed_high,hl_prof,larent,unemployment,county,schoolrank,houses_sold,max_sale_price,min_sale_price,mean_sale_price,median_sale_price
4409640,150000.0,Semi-Detached House ,4.0,1.0,,V92,E1,303.12,0.9084573317553722,3.0,0.6579876235949877,16.0,0.9727102976358531,1.0,172.67,2072.0,127.0,1524.0,173.25,2079.0,219.75,2637.0,148.67,1784.0,36.92,443.0,0.58,7.0,92.83,1114.0,787.42,9449.0,12.08,145.0,505.67,6068.0,28.42,341.0,,,,,,,,Kerry,272.0,10.0,350000.0,73000.0,159400.0,162500.0
4461220,295000.0,Apartment ,2.0,1.0,62.0,D08,D1,,1.001583156898349,44.0,0.7576277504792259,128.0,0.8347318348285215,14.0,144.75,1737.0,267.08,3205.0,153.08,1837.0,494.83,5938.0,104.17,1250.0,42.5,510.0,1.67,20.0,207.83,2494.0,481.42,5777.0,62.25,747.0,798.17,9578.0,49.17,590.0,ARRAN QUAY E,3293.0,1.77949074,53.18457413,38.80959611,13.444143900000002,14.82044082,Dublin,,63.0,710000.0,49603.17,357767.1957142857,355000.0
4463231,22000.0,Apartment ,2.0,,70.0,R51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440712,147000.0,End of Terrace House ,3.0,2.0,,X91,D2,298.28,0.4410953312745997,8.0,0.3111344261684679,21.0,0.775871660233266,2.0,329.67,3956.0,446.58,5359.0,467.83,5614.0,678.92,8147.0,180.5,2166.0,71.58,859.0,1.33,16.0,260.42,3125.0,1188.17,14258.0,46.0,552.0,1377.42,16529.0,67.58,811.0,SLIEVEKEALE,593.0,-16.46867937,15.26749892,15.34569983,8.7158788,21.40153509,Waterford,,19.0,850000.0,52741.12,166933.74315789473,110000.0
4457760,350000.0,Apartment ,2.0,2.0,91.0,T23,C3,,1.080673786302817,18.0,0.13436857035316133,45.0,0.4983186897758292,6.0,116.17,1394.0,88.08,1057.0,178.25,2139.0,392.75,4713.0,65.67,788.0,14.25,171.0,0.5,6.0,39.58,475.0,354.08,4249.0,9.67,116.0,272.08,3265.0,38.75,465.0,,,,,,,,Cork,4.0,12.0,590000.0,51473.0,225039.41666666666,200000.0
4459205,280000.0,Terraced House ,2.0,2.0,90.0,D22,A3,,7.257925525748429,0.0,1.672628369388076,9.0,3.2197523666562446,1.0,24.17,290.0,104.75,1257.0,19.67,236.0,92.42,1109.0,35.17,422.0,12.17,146.0,0.25,3.0,4.33,52.0,58.0,696.0,10.08,121.0,275.67,3308.0,5.58,67.0,NEWCASTLE,4257.0,0.04949227,35.57428926,39.74630021,5.21331314,8.0998912,Dublin,110.0,11.0,1300000.0,34750.0,542727.2727272727,422000.0
4459974,595000.0,Apartment ,3.0,2.0,,D18,Ex,,0.7458230727442418,13.0,0.7692011795562543,45.0,0.4125588398767233,4.0,54.08,649.0,233.17,2798.0,49.5,594.0,182.33,2188.0,38.0,456.0,18.42,221.0,0.75,9.0,13.42,161.0,131.17,1574.0,14.42,173.0,392.83,4714.0,9.33,112.0,CABINTEELY-GRANITEFIELD,2702.0,3.39809007,47.40769515,51.66543301,1.02528684,7.43842853,Dublin,226.0,9.0,910000.0,301500.0,564000.0,575000.0
4460597,475000.0,Semi-Detached House ,3.0,1.0,,D14,D1,,0.6450777227734762,33.0,0.35326450178952323,57.0,2.166513262209729,4.0,91.5,1098.0,477.25,5727.0,198.42,2381.0,422.08,5065.0,83.58,1003.0,75.58,907.0,0.75,9.0,30.33,364.0,304.5,3654.0,29.25,351.0,1195.75,14349.0,17.67,212.0,STILLORGAN-MOUNT MERRION,2383.0,9.55403007,68.47029402,67.6877885,0.51176272,6.01888175,Dublin,,9.0,880000.0,350000.0,601718.0,607000.0
4435764,98000.0,Apartment ,2.0,1.0,69.0,N41,,,18.8787364804157,0.0,0.17757069867218475,7.0,0.33711812535832825,1.0,49.67,596.0,37.0,444.0,17.75,213.0,73.5,882.0,46.08,553.0,13.83,166.0,0.17,2.0,10.58,127.0,157.42,1889.0,0.5,6.0,107.75,1293.0,3.92,47.0,,,,,,,,Leitrim,257.0,23.0,167400.0,37500.0,96275.13043478261,93000.0
4428185,180000.0,Detached House ,4.0,3.0,115.0,F93,C2,,15.261961655893685,0.0,1.012185575708882,2.0,0.26827698832067953,1.0,14.67,176.0,13.58,163.0,4.42,53.0,26.17,314.0,9.17,110.0,1.0,12.0,0.0,0.0,3.58,43.0,18.0,216.0,1.25,15.0,27.75,333.0,1.42,17.0,NEWTOWN CUNNINGHAM,996.0,-10.13744567,25.21987828,29.81927711,12.79810418,20.08046718,Donegal,498.0,12.0,250000.0,49000.0,123125.0,113000.0
4449176,310000.0,End of Terrace House ,3.0,3.0,,A84,B3,139.81,9.974133631748801,0.0,0.18819524493803444,10.0,1.1323795392282705,1.0,52.5,630.0,108.33,1300.0,48.17,578.0,95.17,1142.0,67.17,806.0,22.67,272.0,0.33,4.0,9.83,118.0,127.08,1525.0,7.25,87.0,329.75,3957.0,8.08,97.0,KILBREW,3635.0,3.03040066,37.55807648,38.92709766,2.24561628,5.55841625,Meath,,14.0,338000.0,225000.0,257712.92142857143,242500.0
4444588,315000.0,Detached House ,5.0,5.0,178.0,P12,C1,160.48,1.2568611312795197,2.0,1.6753647536213774,5.0,1.2872040994909806,1.0,26.08,313.0,21.42,257.0,29.58,355.0,37.33,448.0,31.92,383.0,8.92,107.0,0.0,0.0,8.25,99.0,102.92,1235.0,1.08,13.0,65.17,782.0,3.17,38.0,MACROOM URBAN,3961.0,-3.74029623,34.17909387,30.59833375,11.24386653,12.34948705,Cork,120.0,22.0,387500.0,37500.0,180522.72727272726,182000.0
4466036,340000.0,End of Terrace House ,4.0,3.0,126.0,R51,A3,,0.12358564633333033,1.0,0.3850886830093505,5.0,0.12273716516218698,1.0,20.0,240.0,71.83,862.0,12.67,152.0,41.08,493.0,17.83,214.0,5.92,71.0,0.08,1.0,2.92,35.0,31.92,383.0,2.42,29.0,91.0,1092.0,1.58,19.0,KILCULLEN,3499.0,-1.26008263,38.43065511,39.18262361,5.68051815,10.09368705,Kildare,292.0,40.0,600000.0,81000.0,258112.5,249000.0
4361632,0.0,Terraced House ,4.0,5.0,,D04,Ex,,0.19642047611301167,46.0,0.6676733395918253,101.0,0.7685811293637034,16.0,57.5,690.0,288.08,3457.0,53.08,637.0,206.33,2476.0,77.67,932.0,49.17,590.0,0.83,10.0,14.42,173.0,272.75,3273.0,20.83,250.0,729.5,8754.0,15.25,183.0,RATHMINES EAST B,6058.0,14.40533017,80.44559319,64.85638825,1.54681749,4.33745228,Dublin,15.0,36.0,1800000.0,266000.0,665820.9166666666,545000.0
4436731,265000.0,Semi-Detached House ,4.0,3.0,,K32,,,1.084663839745616,4.0,0.6017933650829687,10.0,0.6817868535929164,1.0,79.0,948.0,138.17,1658.0,68.83,826.0,198.0,2376.0,75.83,910.0,57.17,686.0,0.67,8.0,50.25,603.0,168.17,2018.0,12.75,153.0,386.0,4632.0,14.0,168.0,BALBRIGGAN RURAL,16495.0,-5.13064996,34.80179888,30.53046378,13.66854537,15.24062439,Dublin,160.0,32.0,320000.0,85000.0,218931.09375,230000.0
4439476,299000.0,Apartment ,2.0,1.0,,A98,D2,260.85,0.15397307307394964,7.0,0.2418405749836968,13.0,0.6505498622021588,3.0,129.92,1559.0,295.58,3547.0,203.0,2436.0,404.5,4854.0,88.83,1066.0,42.25,507.0,0.33,4.0,116.75,1401.0,513.0,6156.0,26.08,313.0,686.33,8236.0,37.33,448.0,,,,,,,,Wicklow,,16.0,750000.0,178000.0,432265.625,432500.0
4461713,270000.0,Terraced House ,2.0,1.0,,D15,D2,297.12,0.6848625133403331,13.0,0.6384782523168802,68.0,2.1152161880687115,4.0,216.92,2603.0,549.17,6590.0,295.08,3541.0,949.75,11397.0,289.75,3477.0,134.17,1610.0,3.33,40.0,357.83,4294.0,576.5,6918.0,117.67,1412.0,2243.42,26921.0,82.75,993.0,CASTLEKNOCK-KNOCKMAROON,19027.0,8.288881,60.17887774,57.39738267,1.12179619,6.82305667,Dublin,13.0,20.0,1300000.0,215000.0,539482.489,483000.0
4450595,450000.0,Semi-Detached House ,4.0,3.0,124.0,D15,D1,240.92,0.7192719747812811,12.0,0.5680154026579959,68.0,2.156071298902469,4.0,216.92,2603.0,549.17,6590.0,295.08,3541.0,949.75,11397.0,289.75,3477.0,134.17,1610.0,3.33,40.0,357.83,4294.0,576.5,6918.0,117.67,1412.0,2243.42,26921.0,82.75,993.0,CASTLEKNOCK-KNOCKMAROON,19027.0,8.288881,60.17887774,57.39738267,1.12179619,6.82305667,Dublin,13.0,20.0,1300000.0,215000.0,539482.489,483000.0
4461449,215000.0,Semi-Detached House ,3.0,1.0,75.0,R95,E2,343.17,0.7911276338453569,5.0,0.4951132283357551,11.0,1.7380911617875805,1.0,198.5,2382.0,249.58,2995.0,205.0,2460.0,250.5,3006.0,140.58,1687.0,46.25,555.0,0.58,7.0,63.58,763.0,805.33,9664.0,8.25,99.0,688.58,8263.0,19.58,235.0,KILKENNY RURAL,17876.0,-1.70035477,40.90410013,38.91810248,11.09163188,14.02889381,Kilkenny,66.0,52.0,390000.0,83681.0,190493.57692307694,186000.0
4426814,210000.0,Semi-Detached House ,3.0,2.0,,F42,,,1.2854588032333127,2.0,1.4072042678183223,5.0,1.3622840311101707,1.0,49.25,591.0,47.08,565.0,19.25,231.0,53.83,646.0,45.75,549.0,15.0,180.0,0.0,0.0,13.08,157.0,116.42,1397.0,1.33,16.0,137.17,1646.0,3.67,44.0,ROSCOMMON URBAN,1723.0,-8.75536642,30.99179649,25.88508416,20.30964887,17.46880786,Roscommon,302.0,30.0,375000.0,55000.0,167892.13333333333,166750.0
4425297,20500.0,Bungalow ,3.0,2.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456343,179000.0,Cottage ,1.0,1.0,32.0,D10,G,644.69,0.8202795607184434,32.0,0.196953816487148,100.0,1.6413460555745483,12.0,144.75,1737.0,267.08,3205.0,153.08,1837.0,494.83,5938.0,104.17,1250.0,42.5,510.0,1.67,20.0,207.83,2494.0,481.42,5777.0,62.25,747.0,798.17,9578.0,49.17,590.0,KILMAINHAM A,2534.0,-13.59922358,21.04445837,19.88950276,17.67763551,24.00362785,Dublin,255.0,20.0,450000.0,85000.0,225000.0,225000.0
4453564,31500.0,Semi-Detached House ,3.0,2.0,82.0,D24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464036,195000.0,End of Terrace House ,3.0,1.0,98.0,P24,F,,0.9573236126391532,1.0,0.5774889939354234,9.0,0.5193155838340244,2.0,61.92,743.0,18.92,227.0,41.25,495.0,94.58,1135.0,33.58,403.0,8.08,97.0,0.75,9.0,11.42,137.0,257.83,3094.0,1.17,14.0,92.75,1113.0,4.17,50.0,COBH URBAN,6525.0,-7.91430352,30.9853093,30.804597700000002,9.38940389,18.35152974,Cork,445.0,62.0,1175000.0,50000.0,238568.14516129033,200000.0
4462440,275000.0,End of Terrace House ,2.0,1.0,,D09,D2,296.71,0.3069763950187732,36.0,0.1691463547361226,128.0,0.7304237680352975,14.0,150.5,1806.0,284.83,3418.0,171.42,2057.0,380.92,4571.0,70.42,845.0,66.58,799.0,1.17,14.0,122.42,1469.0,372.25,4467.0,64.08,769.0,840.92,10091.0,40.92,491.0,CABRA EAST A,5650.0,4.61787245,57.06162998,40.5840708,5.02561727,12.55042345,Dublin,,18.0,700000.0,132000.0,376250.0,307500.0
4435781,189000.0,Townhouse ,3.0,2.0,189.0,Y25,D1,236.66,15.903032979648836,0.0,0.16312717040215366,6.0,0.34599468781378606,1.0,50.75,609.0,105.75,1269.0,40.0,480.0,90.08,1081.0,71.25,855.0,14.58,175.0,0.33,4.0,31.08,373.0,185.0,2220.0,3.08,37.0,201.92,2423.0,9.08,109.0,GOREY URBAN,3570.0,-11.46476822,25.73993256,23.69747899,6.92338309,22.3508299,Wexford,438.0,26.0,460000.0,100000.0,250616.88461538462,245000.0
4434881,164950.0,Semi-Detached House ,3.0,2.0,109.0,C15,C1,,11.67678027346272,0.0,0.3375664300952285,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLUA,1046.0,-6.38206096,24.67200441,32.21797323,7.57110112,10.436936,Westmeath,91.0,12.0,260000.0,59220.0,163150.75,179500.0
4438680,449950.0,Apartment ,2.0,1.0,,D04,D2,,0.3754682068802796,41.0,0.790138888379976,89.0,0.9994004741766808,14.0,36.0,432.0,248.83,2986.0,50.75,609.0,206.83,2482.0,32.0,384.0,29.17,350.0,1.42,17.0,14.67,176.0,175.0,2100.0,15.42,185.0,576.17,6914.0,11.25,135.0,PEMBROKE EAST B,3818.0,11.04694367,70.18783723,64.01257203,1.55724479,5.13506229,Dublin,,15.0,1415000.0,165000.0,649816.6666666666,637000.0
4461612,350000.0,Semi-Detached House ,4.0,2.0,104.0,H91,G,551.12,2.085913672586474,7.0,0.3813125499741176,26.0,2.4471991606572767,2.0,316.0,3792.0,393.67,4724.0,260.83,3130.0,607.33,7288.0,224.08,2689.0,111.08,1333.0,2.0,24.0,176.5,2118.0,1497.08,17965.0,30.83,370.0,1455.58,17467.0,33.75,405.0,RENMORE,1319.0,-2.99052887,43.58361137,42.15314632,6.13734525,11.48493619,Galway,,12.0,418000.0,24445.0,234203.75,255000.0
4360188,475000.0,End of Terrace House ,2.0,1.0,82.0,D08,C3,,0.5721379075837911,45.0,0.5139613239432598,117.0,0.7337853326618211,16.0,94.25,1131.0,223.92,2687.0,199.75,2397.0,385.33,4624.0,63.83,766.0,23.25,279.0,0.33,4.0,25.75,309.0,220.42,2645.0,34.92,419.0,443.58,5323.0,38.58,463.0,USHERS C,3983.0,-6.66681291,35.84514691,23.80115491,31.42249947,19.76232686,Dublin,,41.0,815000.0,129000.0,314229.68292682926,290000.0
4443805,79000.0,End of Terrace House ,2.0,1.0,42.0,R35,Ex,,7.877398832985962,0.0,0.06750593042329779,2.0,0.526182047454567,1.0,15.75,189.0,25.08,301.0,11.08,133.0,44.08,529.0,11.08,133.0,4.75,57.0,0.0,0.0,2.17,26.0,32.08,385.0,0.92,11.0,45.5,546.0,5.08,61.0,CLARA,3956.0,-13.56706854,19.15826121,23.50859454,13.40347956,20.43367159,Offaly,362.0,17.0,262000.0,50000.0,132058.82352941178,113000.0
4441279,105000.0,Apartment ,3.0,2.0,93.0,R21,D1,235.02,0.7743632663226129,1.0,0.3206327968538556,5.0,0.2535569529165761,1.0,28.33,340.0,53.33,640.0,10.58,127.0,62.92,755.0,14.0,168.0,4.67,56.0,0.08,1.0,2.0,24.0,50.25,603.0,0.92,11.0,76.33,916.0,3.17,38.0,,,,,,,,Carlow,455.0,12.0,490000.0,54000.0,163416.66666666666,103500.0
4448751,79950.0,Apartment ,3.0,1.0,69.0,R14,D2,262.74,0.5410158054487304,1.0,0.22991851953511644,10.0,0.03756955442327279,1.0,68.0,816.0,130.5,1566.0,31.83,382.0,132.42,1589.0,43.25,519.0,12.75,153.0,0.75,9.0,17.83,214.0,116.25,1395.0,11.75,141.0,188.75,2265.0,10.25,123.0,ATHY WEST URBAN,2971.0,-21.09103759,15.88695987,15.04543925,19.65729243,38.42627823,Kildare,327.0,66.0,435000.0,40000.0,132756.9003030303,124500.0
4353728,239950.0,Semi-Detached House ,4.0,3.0,128.0,C15,C3,,0.9771102098213634,3.0,0.6943046445107508,13.0,1.8078198885299608,1.0,88.92,1067.0,189.33,2272.0,82.0,984.0,225.83,2710.0,118.5,1422.0,28.83,346.0,0.58,7.0,78.58,943.0,283.25,3399.0,15.67,188.0,555.08,6661.0,20.33,244.0,,,,,,,,Meath,59.0,16.0,430000.0,155000.0,257281.111875,246750.0
4431034,127500.0,Investment ,,,,V92,,,0.7207826331336213,3.0,0.240404516287278,15.0,0.1699018989549578,1.0,172.67,2072.0,127.0,1524.0,173.25,2079.0,219.75,2637.0,148.67,1784.0,36.92,443.0,0.58,7.0,92.83,1114.0,787.42,9449.0,12.08,145.0,505.67,6068.0,28.42,341.0,,,,,,,,Kerry,,10.0,350000.0,73000.0,159400.0,162500.0
4454163,335000.0,Apartment ,2.0,2.0,64.0,D16,D2,273.28,1.0532170350956391,17.0,0.432995281088811,63.0,2.700533079535855,4.0,108.5,1302.0,434.67,5216.0,235.33,2824.0,414.5,4974.0,97.75,1173.0,51.0,612.0,0.92,11.0,36.17,434.0,395.5,4746.0,35.83,430.0,847.08,10165.0,21.5,258.0,FIRHOUSE-KNOCKLYON,3505.0,5.05273895,50.09966744,59.08701854,0.0,6.35314777,Dublin,,15.0,980000.0,150000.0,514533.3333333333,485000.0
4377500,350000.0,End of Terrace House ,4.0,3.0,,R95,,,0.818629444742114,5.0,0.5963323922706787,11.0,1.2949827822704678,1.0,198.5,2382.0,249.58,2995.0,205.0,2460.0,250.5,3006.0,140.58,1687.0,46.25,555.0,0.58,7.0,63.58,763.0,805.33,9664.0,8.25,99.0,688.58,8263.0,19.58,235.0,KILKENNY RURAL,17876.0,-1.70035477,40.90410013,38.91810248,11.09163188,14.02889381,Kilkenny,102.0,21.0,360000.0,170000.0,249372.66666666666,250000.0
4466963,450000.0,Semi-Detached House ,3.0,1.0,99.0,D6W,D1,,0.758496413260695,24.0,0.42471384161474174,94.0,2.253195513649243,8.0,70.5,846.0,245.5,2946.0,98.67,1184.0,359.5,4314.0,58.67,704.0,34.33,412.0,1.33,16.0,22.17,266.0,188.25,2259.0,28.33,340.0,487.67,5852.0,22.42,269.0,TEMPLEOGUE-LIMEKILN,3449.0,-5.98103953,27.38441316,33.77790664,2.38029899,9.59407282,Dublin,319.0,16.0,710000.0,203334.0,446427.125,453000.0
4466411,235000.0,Terraced House ,2.0,1.0,41.0,D01,,,0.3855608622964437,44.0,0.27396758371289376,129.0,0.3869741476630655,15.0,133.17,1598.0,244.08,2929.0,175.0,2100.0,389.67,4676.0,67.83,814.0,47.5,570.0,1.08,13.0,30.83,370.0,349.25,4191.0,82.67,992.0,861.58,10339.0,55.25,663.0,MOUNTJOY A,5389.0,-4.7456174,41.92129552,16.96047504,26.01096574,22.67345889,Dublin,,22.0,1400000.0,116709.0,303714.04545454547,252500.0
4464735,150000.0,Duplex ,2.0,2.0,,R95,C2,,1.226134490160733,5.0,0.2551820111801473,11.0,1.4844575750473628,1.0,198.5,2382.0,249.58,2995.0,205.0,2460.0,250.5,3006.0,140.58,1687.0,46.25,555.0,0.58,7.0,63.58,763.0,805.33,9664.0,8.25,99.0,688.58,8263.0,19.58,235.0,KILKENNY RURAL,17876.0,-1.70035477,40.90410013,38.91810248,11.09163188,14.02889381,Kilkenny,66.0,52.0,390000.0,83681.0,190493.57692307694,186000.0
4468228,195000.0,Semi-Detached House ,4.0,2.0,,T12,E1,,1.2166945505083602,18.0,0.5871267694014116,42.0,0.977509355038856,7.0,31.5,378.0,76.25,915.0,38.17,458.0,105.0,1260.0,39.17,470.0,29.92,359.0,0.33,4.0,6.08,73.0,131.17,1574.0,5.67,68.0,357.92,4295.0,2.75,33.0,LEHENAGH,10323.0,3.61573846,45.55185813,43.54354354,3.96852632,8.07872997,Cork,128.0,37.0,380000.0,84000.0,261397.44486486487,264690.13
4439718,125000.0,Semi-Detached House ,4.0,3.0,,R32,,,8.134134335108516,0.0,0.614640914296922,5.0,1.1613200910555923,1.0,29.92,359.0,39.5,474.0,16.83,202.0,56.08,673.0,12.75,153.0,5.17,62.0,0.25,3.0,4.75,57.0,42.33,508.0,1.83,22.0,73.42,881.0,6.25,75.0,MOUNTMELLICK URBAN,2994.0,-15.53475532,19.065343399999996,24.91649967,11.24757125,25.02062374,Laois,334.0,13.0,280000.0,50000.0,138790.09615384616,141000.0
4438518,235000.0,Apartment ,3.0,2.0,102.0,T12,B3,137.71,3.5647705553368967,1.0,0.3553516655911211,11.0,0.7182336011485664,2.0,21.08,253.0,13.67,164.0,10.25,123.0,43.0,516.0,8.92,107.0,1.75,21.0,0.0,0.0,3.33,40.0,26.25,315.0,0.33,4.0,43.08,517.0,0.92,11.0,MONKSTOWN URBAN,5219.0,-0.54520261,41.44382336,41.88541866,6.59252554,12.14401619,Cork,445.0,31.0,445000.0,38992.0,226739.6006451613,218000.0
4468715,145000.0,Semi-Detached House ,3.0,1.0,,H14,B3,,11.047895338498291,0.0,0.5773570372811824,5.0,0.9799692412742176,1.0,13.42,161.0,18.67,224.0,5.33,64.0,16.58,199.0,19.58,235.0,3.75,45.0,0.0,0.0,1.67,20.0,23.0,276.0,0.58,7.0,35.25,423.0,1.08,13.0,,,,,,,,Cavan,90.0,12.0,310000.0,65000.0,137833.33333333334,110000.0
4460496,150000.0,Apartment ,1.0,1.0,45.0,A92,C3,215.73,0.18708118420235664,2.0,1.1629086296022633,7.0,1.155899711213488,1.0,42.33,508.0,114.33,1372.0,31.0,372.0,122.42,1469.0,39.67,476.0,10.25,123.0,0.33,4.0,2.5,30.0,65.0,780.0,6.58,79.0,274.25,3291.0,5.25,63.0,JULIANSTOWN,10176.0,-1.99431662,36.86918106,38.93474843,4.66219291,13.14870322,Meath,,15.0,290000.0,80000.0,202217.0,220000.0
4457936,0.0,Detached House ,4.0,3.0,125.0,E34,B2,142.82,1.149901901556614,2.0,1.0749227786604136,5.0,1.3543719804494772,1.0,49.92,599.0,45.92,551.0,40.67,488.0,92.17,1106.0,42.17,506.0,10.08,121.0,0.25,3.0,15.75,189.0,148.33,1780.0,2.0,24.0,121.83,1462.0,9.58,115.0,TIPPERARY EAST URBAN,2409.0,-22.36861304,12.774493199999998,15.48360315,30.45208456,40.71427364,Tipperary,278.0,9.0,200000.0,50000.0,126910.29222222223,135000.0
4449821,420000.0,Semi-Detached House ,4.0,3.0,120.0,K78,C1,158.71,0.7585649129881379,10.0,0.3212310112733775,64.0,1.8824492709838907,5.0,69.0,828.0,191.67,2300.0,83.0,996.0,279.5,3354.0,95.42,1145.0,43.67,524.0,1.42,17.0,26.17,314.0,195.0,2340.0,20.75,249.0,652.67,7832.0,15.17,182.0,LUCAN-ESKER,32236.0,2.35984799,47.50872848,42.64797121,4.47573804,9.40915118,Dublin,282.0,53.0,560000.0,17000.0,290377.358490566,305000.0
4459853,439000.0,Semi-Detached House ,3.0,2.0,97.0,D05,C3,208 ,0.4101355158464963,20.0,0.23137560674974555,99.0,1.149111378428855,9.0,129.92,1559.0,274.5,3294.0,463.67,5564.0,529.75,6357.0,133.25,1599.0,41.25,495.0,1.42,17.0,101.25,1215.0,417.33,5008.0,61.83,742.0,894.5,10734.0,75.17,902.0,CLONTARF WEST A,3658.0,3.49272481,44.76706455,46.39147075,3.87405919,8.47941029,Dublin,,18.0,655000.0,250000.0,423916.6666666667,410750.0
4460220,180000.0,End of Terrace House ,3.0,1.0,75.0,Y14,G,514.95,0.2801779404926885,2.0,0.3610928534901911,6.0,0.8259113717273276,1.0,76.25,915.0,100.67,1208.0,97.33,1168.0,130.17,1562.0,48.17,578.0,16.25,195.0,0.5,6.0,61.33,736.0,186.08,2233.0,6.0,72.0,240.25,2883.0,13.67,164.0,,,,,,,,Wicklow,438.0,6.0,320000.0,60000.0,164666.66666666666,169000.0
4376657,325000.0,Terraced House ,4.0,3.0,,D13,D1,,0.4706654496467789,12.0,0.37328126078306256,56.0,2.7372423310278053,3.0,129.92,1559.0,274.5,3294.0,463.67,5564.0,529.75,6357.0,133.25,1599.0,41.25,495.0,1.42,17.0,101.25,1215.0,417.33,5008.0,61.83,742.0,894.5,10734.0,75.17,902.0,GRANGE A,9696.0,-1.79205029,31.03219103,32.62169967,5.33032257,9.55420003,Dublin,,28.0,545000.0,20000.0,277315.14285714284,255500.0
4468043,25000.0,Semi-Detached House ,2.0,2.0,,F45,G,,16.890341133077715,0.0,0.3770101547078945,3.0,0.4263825663561444,1.0,46.75,561.0,19.5,234.0,25.5,306.0,24.25,291.0,14.33,172.0,5.08,61.0,0.08,1.0,15.17,182.0,45.33,544.0,0.33,4.0,49.17,590.0,4.0,48.0,CASTLEREAGH,2971.0,-13.40188355,21.25485611,23.46011444,10.77630616,28.00295911,Roscommon,419.0,13.0,230000.0,21000.0,78961.53846153847,70000.0
4431470,495000.0,Semi-Detached House ,4.0,4.0,144.0,D16,B3,141.54,1.3986695483568128,14.0,1.0933297012150875,53.0,3.4020006941619463,3.0,108.5,1302.0,434.67,5216.0,235.33,2824.0,414.5,4974.0,97.75,1173.0,51.0,612.0,0.92,11.0,36.17,434.0,395.5,4746.0,35.83,430.0,847.08,10165.0,21.5,258.0,EDMONDSTOWN,5757.0,-1.28138256,40.68904011,42.60899774,18.71430129,13.41342756,Dublin,317.0,18.0,587500.0,315000.0,481833.3333333333,507500.0
4463410,210000.0,,2.0,2.0,71.0,D15,D1,,0.7830998876376437,6.0,0.5054793271645659,44.0,3.489452313940498,3.0,216.92,2603.0,549.17,6590.0,295.08,3541.0,949.75,11397.0,289.75,3477.0,134.17,1610.0,3.33,40.0,357.83,4294.0,576.5,6918.0,117.67,1412.0,2243.42,26921.0,82.75,993.0,BLANCHARDSTOWN-BLAKESTOWN,38894.0,-0.99655369,39.97262783,35.83329048,1.9047171000000003,10.97178506,Dublin,,21.0,500000.0,100000.0,231471.42857142858,232000.0
4468000,160000.0,Apartment ,1.0,1.0,,D15,,,0.8556101917186744,6.0,0.5640171561834599,42.0,3.4332555297182816,3.0,216.92,2603.0,549.17,6590.0,295.08,3541.0,949.75,11397.0,289.75,3477.0,134.17,1610.0,3.33,40.0,357.83,4294.0,576.5,6918.0,117.67,1412.0,2243.42,26921.0,82.75,993.0,BLANCHARDSTOWN-BLAKESTOWN,38894.0,-0.99655369,39.97262783,35.83329048,1.9047171000000003,10.97178506,Dublin,,21.0,500000.0,100000.0,231471.42857142858,232000.0
4432975,265000.0,Semi-Detached House ,3.0,,,D08,,,0.22293649221436296,10.0,0.19833757664087856,32.0,1.0216020447410192,3.0,235.08,2821.0,326.5,3918.0,297.83,3574.0,591.75,7101.0,185.0,2220.0,71.58,859.0,2.25,27.0,225.0,2700.0,1061.67,12740.0,48.67,584.0,1609.42,19313.0,71.17,854.0,DOCK C,976.0,-5.36114269,40.84590747,37.60245902,21.06204035,16.38823207,Limerick,414.0,34.0,485000.0,94000.0,262720.5882352941,228750.0
4466368,825000.0,Terraced House ,3.0,3.0,,D06,Ex,,0.5202438761407899,49.0,0.07721914877023082,109.0,0.3176207292231606,15.0,80.92,971.0,288.92,3467.0,140.67,1688.0,294.75,3537.0,46.92,563.0,45.75,549.0,0.75,9.0,19.08,229.0,284.67,3416.0,25.83,310.0,725.58,8707.0,13.75,165.0,RATHMINES WEST C,2681.0,12.74128106,77.80746814,64.04326744,1.49397719,6.67190493,Dublin,159.0,34.0,5600000.0,270000.0,1061654.0588235294,525000.0
