id,l_id,dateofsale,price,notfullprice,vatexcl,description,sizedesc
104113,5446,28/04/2014,325000,No,No,Second-Hand Dwelling house /Apartment,NULL
104137,3339,28/04/2014,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
104235,2552,29/04/2014,155000,No,No,Second-Hand Dwelling house /Apartment,NULL
104298,19479,29/04/2014,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
104364,6936,30/04/2014,21500,No,No,Second-Hand Dwelling house /Apartment,NULL
104500,6935,01/05/2014,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
104560,21223,01/05/2014,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
104563,18408,01/05/2014,425000,No,No,Second-Hand Dwelling house /Apartment,NULL
104594,25082,01/05/2014,193000,No,No,Second-Hand Dwelling house /Apartment,NULL
104620,2360,02/05/2014,1075000,No,No,Second-Hand Dwelling house /Apartment,NULL
104727,18835,02/05/2014,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
104768,26380,02/05/2014,79000,No,No,Second-Hand Dwelling house /Apartment,NULL
104897,22731,06/05/2014,78000,No,No,Second-Hand Dwelling house /Apartment,NULL
104932,4995,07/05/2014,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
104979,12226,07/05/2014,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
105077,15773,08/05/2014,440000,No,No,Second-Hand Dwelling house /Apartment,NULL
105094,20015,08/05/2014,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
105095,20366,08/05/2014,48000,No,No,Second-Hand Dwelling house /Apartment,NULL
105104,21317,08/05/2014,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
105130,141,09/05/2014,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
105146,1680,09/05/2014,460000,No,No,Second-Hand Dwelling house /Apartment,NULL
105158,4424,09/05/2014,60000,No,No,Second-Hand Dwelling house /Apartment,NULL
105181,9831,09/05/2014,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
105203,15786,09/05/2014,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
105243,19842,09/05/2014,50000,No,No,Second-Hand Dwelling house /Apartment,NULL
105254,25218,09/05/2014,105000,No,No,Second-Hand Dwelling house /Apartment,NULL
105426,25147,13/05/2014,120000,No,No,Second-Hand Dwelling house /Apartment,NULL
105592,4200,15/05/2014,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
105844,25904,16/05/2014,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
105951,24521,19/05/2014,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
106050,25153,19/05/2014,440000,No,No,Second-Hand Dwelling house /Apartment,NULL
106086,3747,20/05/2014,85500,No,No,Second-Hand Dwelling house /Apartment,NULL
106119,10689,20/05/2014,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
106127,11977,20/05/2014,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
106129,12286,20/05/2014,97000,No,No,Second-Hand Dwelling house /Apartment,NULL
106134,14394,20/05/2014,63000,No,No,Second-Hand Dwelling house /Apartment,NULL
106154,17608,20/05/2014,15000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
106182,21766,20/05/2014,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
106183,21935,20/05/2014,105000,No,No,Second-Hand Dwelling house /Apartment,NULL
106210,12842,21/05/2014,45000,No,No,Second-Hand Dwelling house /Apartment,NULL
106212,301,21/05/2014,511014,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
106262,11109,21/05/2014,115000,No,No,Second-Hand Dwelling house /Apartment,NULL
106371,26874,22/05/2014,18750,No,No,Second-Hand Dwelling house /Apartment,NULL
106387,21618,22/05/2014,82000,No,No,Second-Hand Dwelling house /Apartment,NULL
106404,8289,22/05/2014,87500,No,No,Second-Hand Dwelling house /Apartment,NULL
106508,2443,23/05/2014,197000,No,No,Second-Hand Dwelling house /Apartment,NULL
106529,26187,23/05/2014,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
106677,28982,23/05/2014,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
106752,7392,26/05/2014,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
106759,11063,26/05/2014,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
106792,15121,26/05/2014,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
106831,24665,26/05/2014,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
106923,23044,27/05/2014,208000,No,No,Second-Hand Dwelling house /Apartment,NULL
106941,26401,27/05/2014,219500,No,No,Second-Hand Dwelling house /Apartment,NULL
106975,3640,28/05/2014,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
107050,17351,28/05/2014,76000,No,No,Second-Hand Dwelling house /Apartment,NULL
107071,24821,28/05/2014,49225,No,No,Second-Hand Dwelling house /Apartment,NULL
107075,21377,28/05/2014,50000,No,No,Second-Hand Dwelling house /Apartment,NULL
107116,222,29/05/2014,57457.39,Yes,No,Second-Hand Dwelling house /Apartment,NULL
107247,21334,29/05/2014,88000,No,No,Second-Hand Dwelling house /Apartment,NULL
107254,22565,29/05/2014,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
107386,13080,30/05/2014,249000,No,No,Second-Hand Dwelling house /Apartment,NULL
107452,19157,30/05/2014,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
107503,23501,30/05/2014,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
107547,5765,31/05/2014,155000,No,No,Second-Hand Dwelling house /Apartment,NULL
107590,28843,03/06/2014,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
107595,11216,03/06/2014,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
107596,19175,03/06/2014,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
107633,1613,03/06/2014,36000,No,No,Second-Hand Dwelling house /Apartment,NULL
107635,27073,03/06/2014,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
107639,21786,03/06/2014,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
107646,23333,03/06/2014,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
107657,25756,03/06/2014,34000,No,No,Second-Hand Dwelling house /Apartment,NULL
107671,28400,04/06/2014,210000,No,No,Second-Hand Dwelling house /Apartment,NULL
107849,13264,05/06/2014,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
107981,8271,06/06/2014,105000,No,No,Second-Hand Dwelling house /Apartment,NULL
108026,11388,06/06/2014,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
108121,21736,06/06/2014,122000,No,No,Second-Hand Dwelling house /Apartment,NULL
108128,23479,06/06/2014,55000,No,No,Second-Hand Dwelling house /Apartment,NULL
108166,1247,09/06/2014,272500,No,No,Second-Hand Dwelling house /Apartment,NULL
108194,6407,09/06/2014,425000,No,No,Second-Hand Dwelling house /Apartment,NULL
108195,6418,09/06/2014,425000,No,No,Second-Hand Dwelling house /Apartment,NULL
108228,13322,09/06/2014,77500,No,No,Second-Hand Dwelling house /Apartment,NULL
108256,28256,09/06/2014,610000,No,No,Second-Hand Dwelling house /Apartment,NULL
108269,23492,09/06/2014,55000,No,No,Second-Hand Dwelling house /Apartment,NULL
108280,26156,09/06/2014,12500,No,No,Second-Hand Dwelling house /Apartment,NULL
108339,9471,10/06/2014,347999,No,No,Second-Hand Dwelling house /Apartment,NULL
108396,20400,10/06/2014,20000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
108430,907,11/06/2014,136564,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
108472,9160,11/06/2014,760000,No,No,Second-Hand Dwelling house /Apartment,NULL
108543,22928,11/06/2014,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
108593,1972,12/06/2014,241000,No,No,Second-Hand Dwelling house /Apartment,NULL
108608,4655,12/06/2014,25000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
108626,7888,12/06/2014,58000,No,No,Second-Hand Dwelling house /Apartment,NULL
108708,19941,12/06/2014,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
108729,26630,12/06/2014,82500,No,No,Second-Hand Dwelling house /Apartment,NULL
108736,29208,12/06/2014,440000,No,No,Second-Hand Dwelling house /Apartment,NULL
108822,19099,13/06/2014,106000,No,No,Second-Hand Dwelling house /Apartment,NULL
108864,26143,13/06/2014,106000,No,No,Second-Hand Dwelling house /Apartment,NULL
108879,16689,13/06/2014,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
108936,24606,13/06/2014,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
108979,1160,16/06/2014,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
109044,18657,16/06/2014,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
109191,29120,17/06/2014,42000,No,No,Second-Hand Dwelling house /Apartment,NULL
109340,19969,18/06/2014,281000,No,No,Second-Hand Dwelling house /Apartment,NULL
109377,1277,19/06/2014,105000,No,No,Second-Hand Dwelling house /Apartment,NULL
109397,4292,19/06/2014,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
109492,26426,19/06/2014,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
109503,22629,19/06/2014,360000,No,No,Second-Hand Dwelling house /Apartment,NULL
109525,57,20/06/2014,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
109526,699,20/06/2014,111000,No,No,Second-Hand Dwelling house /Apartment,NULL
109730,22798,20/06/2014,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
109791,1359,23/06/2014,207000,No,No,Second-Hand Dwelling house /Apartment,NULL
109858,15611,23/06/2014,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
109956,1277,24/06/2014,147000,No,No,Second-Hand Dwelling house /Apartment,NULL
109957,738,24/06/2014,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
109971,3280,24/06/2014,520000,No,No,Second-Hand Dwelling house /Apartment,NULL
110003,9780,24/06/2014,35000,No,No,Second-Hand Dwelling house /Apartment,NULL
110025,14833,24/06/2014,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
110071,24309,24/06/2014,267000,No,No,Second-Hand Dwelling house /Apartment,NULL
110100,2055,25/06/2014,311000,No,No,Second-Hand Dwelling house /Apartment,NULL
110113,6638,25/06/2014,284000,No,No,Second-Hand Dwelling house /Apartment,NULL
110309,25580,25/06/2014,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
110318,22937,25/06/2014,368000,No,No,Second-Hand Dwelling house /Apartment,NULL
110326,391,26/06/2014,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
110333,892,26/06/2014,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
110381,6887,26/06/2014,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
110382,7471,26/06/2014,176211.46,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
110550,3478,27/06/2014,99000,No,No,Second-Hand Dwelling house /Apartment,NULL
110673,14548,27/06/2014,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
110689,13932,27/06/2014,158590,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
110705,15437,27/06/2014,67500,No,No,Second-Hand Dwelling house /Apartment,NULL
110732,17376,27/06/2014,151000,No,No,Second-Hand Dwelling house /Apartment,NULL
110741,11480,27/06/2014,120000,No,No,Second-Hand Dwelling house /Apartment,NULL
110743,19364,27/06/2014,157000,No,No,Second-Hand Dwelling house /Apartment,NULL
110755,20592,27/06/2014,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
110778,26401,27/06/2014,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
110842,28765,30/06/2014,293500,No,No,Second-Hand Dwelling house /Apartment,NULL
110861,7504,30/06/2014,41690,Yes,No,Second-Hand Dwelling house /Apartment,NULL
110886,18838,30/06/2014,50000,No,No,Second-Hand Dwelling house /Apartment,NULL
110918,17572,30/06/2014,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
110940,20931,30/06/2014,111000,No,No,Second-Hand Dwelling house /Apartment,NULL
110947,21596,30/06/2014,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
111008,2603,01/07/2014,57000,No,No,Second-Hand Dwelling house /Apartment,NULL
111043,27853,01/07/2014,128000,No,No,Second-Hand Dwelling house /Apartment,NULL
111057,12714,01/07/2014,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
111109,25292,01/07/2014,35000,No,No,Second-Hand Dwelling house /Apartment,NULL
111157,26505,02/07/2014,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
111189,12267,02/07/2014,21666.66,No,No,Second-Hand Dwelling house /Apartment,NULL
111254,22400,02/07/2014,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
111259,25960,02/07/2014,45000,No,No,Second-Hand Dwelling house /Apartment,NULL
111260,26047,02/07/2014,171000,No,No,Second-Hand Dwelling house /Apartment,NULL
111371,8956,03/07/2014,142000,No,No,Second-Hand Dwelling house /Apartment,NULL
111375,28952,03/07/2014,40000,No,No,Second-Hand Dwelling house /Apartment,NULL
111381,20256,03/07/2014,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
111392,23023,03/07/2014,51700,No,No,Second-Hand Dwelling house /Apartment,NULL
111431,833,04/07/2014,48000,No,No,Second-Hand Dwelling house /Apartment,NULL
111606,25717,04/07/2014,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
111609,21542,04/07/2014,25000,No,No,Second-Hand Dwelling house /Apartment,NULL
111633,26042,04/07/2014,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
111635,26403,04/07/2014,225000,No,No,Second-Hand Dwelling house /Apartment,NULL
111637,11482,04/07/2014,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
111646,28841,04/07/2014,175000,No,No,Second-Hand Dwelling house /Apartment,NULL
111672,3880,07/07/2014,181000,No,No,Second-Hand Dwelling house /Apartment,NULL
111727,21315,07/07/2014,87500,No,No,Second-Hand Dwelling house /Apartment,NULL
111816,8171,08/07/2014,132000,No,No,Second-Hand Dwelling house /Apartment,NULL
111885,27317,08/07/2014,152000,No,No,Second-Hand Dwelling house /Apartment,NULL
112029,27683,09/07/2014,40000,No,No,Second-Hand Dwelling house /Apartment,NULL
112100,25704,10/07/2014,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
112175,26928,10/07/2014,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
112178,27133,10/07/2014,315000,No,No,Second-Hand Dwelling house /Apartment,NULL
112183,20623,10/07/2014,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
112406,17903,11/07/2014,77000,No,No,Second-Hand Dwelling house /Apartment,NULL
112468,8842,11/07/2014,110828,No,No,Second-Hand Dwelling house /Apartment,NULL
112528,7969,14/07/2014,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
112532,8260,14/07/2014,55000,No,No,Second-Hand Dwelling house /Apartment,NULL
112565,14979,14/07/2014,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
112586,19969,14/07/2014,267500,No,No,Second-Hand Dwelling house /Apartment,NULL
112691,2498,15/07/2014,144500,No,No,Second-Hand Dwelling house /Apartment,NULL
112737,5002,15/07/2014,226000,No,No,Second-Hand Dwelling house /Apartment,NULL
112999,18876,15/07/2014,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
113080,16806,15/07/2014,32000,No,No,Second-Hand Dwelling house /Apartment,NULL
113274,20900,16/07/2014,45000,No,No,Second-Hand Dwelling house /Apartment,NULL
113297,22219,16/07/2014,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
113437,24935,17/07/2014,171000,No,No,Second-Hand Dwelling house /Apartment,NULL
113455,22368,17/07/2014,55000,No,No,Second-Hand Dwelling house /Apartment,NULL
113493,1495,18/07/2014,340000,No,No,Second-Hand Dwelling house /Apartment,NULL
113635,17841,18/07/2014,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
113648,19186,18/07/2014,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
113655,28530,18/07/2014,115000,No,No,Second-Hand Dwelling house /Apartment,NULL
113657,10325,18/07/2014,142000,No,No,Second-Hand Dwelling house /Apartment,NULL
113682,25717,18/07/2014,55000,No,No,Second-Hand Dwelling house /Apartment,NULL
113692,24714,18/07/2014,35000,No,No,Second-Hand Dwelling house /Apartment,NULL
113711,27872,18/07/2014,47500,No,No,Second-Hand Dwelling house /Apartment,NULL
113761,8995,21/07/2014,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
113905,21759,22/07/2014,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
113963,17107,22/07/2014,88000,No,No,Second-Hand Dwelling house /Apartment,NULL
113968,16464,22/07/2014,50000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
114004,21763,22/07/2014,2500000,No,No,Second-Hand Dwelling house /Apartment,NULL
114059,1571,23/07/2014,245000,No,No,Second-Hand Dwelling house /Apartment,NULL
114166,22519,23/07/2014,26000,No,No,Second-Hand Dwelling house /Apartment,NULL
114167,26378,23/07/2014,108000,No,No,Second-Hand Dwelling house /Apartment,NULL
114256,29089,24/07/2014,430000,No,No,Second-Hand Dwelling house /Apartment,NULL
114259,13408,24/07/2014,116000,No,No,Second-Hand Dwelling house /Apartment,NULL
114278,17377,24/07/2014,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
114286,18876,24/07/2014,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
114309,26342,24/07/2014,161000,No,No,Second-Hand Dwelling house /Apartment,NULL
114318,24246,24/07/2014,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
114493,13441,25/07/2014,34425,No,No,Second-Hand Dwelling house /Apartment,NULL
114504,14188,25/07/2014,442500,No,No,Second-Hand Dwelling house /Apartment,NULL
114515,16663,25/07/2014,1680000,No,No,Second-Hand Dwelling house /Apartment,NULL
114550,21799,25/07/2014,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
114653,9589,28/07/2014,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
114819,15967,29/07/2014,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
114960,11162,30/07/2014,142000,No,No,Second-Hand Dwelling house /Apartment,NULL
115046,23403,30/07/2014,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
115089,887,31/07/2014,420000,No,No,Second-Hand Dwelling house /Apartment,NULL
115162,9577,31/07/2014,76500,No,No,Second-Hand Dwelling house /Apartment,NULL
115228,28646,31/07/2014,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
115283,26425,31/07/2014,118000,No,No,Second-Hand Dwelling house /Apartment,NULL
115310,290,01/08/2014,236000,No,No,Second-Hand Dwelling house /Apartment,NULL
115494,15224,01/08/2014,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
115496,15478,01/08/2014,340000,No,No,Second-Hand Dwelling house /Apartment,NULL
115517,17476,01/08/2014,29000,No,No,Second-Hand Dwelling house /Apartment,NULL
115549,21192,01/08/2014,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
115555,21744,01/08/2014,60000,No,No,Second-Hand Dwelling house /Apartment,NULL
115563,24606,01/08/2014,230000,No,No,Second-Hand Dwelling house /Apartment,NULL
