P-ID,BER_ID,BER_Rating,BER_Energy_PI_(kWh/sqm/yr)
4420628,107305062.0,E2,348.51
4460768,109637793.0,A2,49.85
4440273,105807861.0,Th,145.01
4463547,113482459.0,C3,203.23
4451356,111591541.0,C3,219.85
4464305,112690078.0,C1,162.24
4459642,113298699.0,E2,369.8
4427148,,E1,
4459501,,B3,
4436028,,C1,153.56
4453329,113270474.0,F,387.88
4434948,100101088.0,B3,134.09
4434010,100814128.0,C3,
4396136,,G,
4465696,,F,
4445718,102104684.0,C3,205.73
4413725,111296505.0,E2,
4467661,,F,
4447134,,Ex,
2582283,,BE,
4430040,,Ex,
4459113,,B3,
4466875,,C2,
4452716,,C3,
4460252,,F,
4459352,113476931.0,C1,159.83
4458066,102323409.0,C1,163.05
4466425,100746403.0,C3,208.23
4433671,,E1,
4435369,100807817.0,B3,
4413116,,D2,
4461201,113457212.0,D2,282.85
4451691,113255244.0,F,391.91
4452124,108407396.0,D2,275.57
4468657,,E1,
4455407,113267413.0,D2,
4444830,,D2,
4456429,106585011.0,C3,221.12
4430675,,E2,
4462148,108509852.0,C2,175.71
4445291,,C3,
4434675,,D2,
4444307,106627086.0,G,546.29
4468995,,D1,
4464291,113518831.0,F,380.88
4309131,,A3,
4366344,,A3,
4301713,,A3,
4434143,,A2,
4348508,,A3,
4434141,,A2,
4420090,,A3,0000|
4146268,,A3,
4352444,,A3,
4309130,,A3,
4366345,,A3,
4407513,,A3,
4448960,,A2,
4434142,,A2,
4321940,,A2,
4363725,,A3,
4466543,,A2,
4301627,,A2,
4414185,,A3,
4465698,,A2,
4326261,,A3,
4376792,,A2,37.69
4452061,,C1,
4400828,,A3,
4316849,,A3,
4348811,,A3,
4355458,,A2,
4301628,,A2,
4363735,,A3,
4333555,,A3,
4452616,107296441.0,B3,141.85
4455120,113260020.0,D2,287.17
4450959,11030725.0,D1,
4462979,,D2,
4413575,100040070.0,B3,135.11
4450896,101563872.0,C1,171.86
4467880,113532725.0,C1,161.37
4454773,,B3,
4468046,,C3,
4438470,101548485.0,C2,183.75
4449010,,A3,
4440925,102414505.0,G,504.44
4467085,101554400.0,G,450.79
4463150,112951223.0,C2,184.31
4311541,109059329.0,B2,112.13
4438108,113116529.0,C1,154.91
4254109,,C3,
3120488,109063404.0,D1,239.5
4462080,105653810.0,D2,284.68
4316402,110818200.0,C2,182.84
4443568,,B3,
4351205,108236019.0,D1,251.14
4434498,105418040.0,B3,137.11
4467814,112767454.0,G,483.35
4369506,,E2,
4452823,113264469.0,D1,239.08
4454436,,D2,
4465051,,Ex,
4461611,,B3,
4460405,,F,
4464200,,D1,
4467292,109055848.0,C3,
4441297,,B3,
4459825,113459234.0,C1,165.3
4459443,,F,
4468090,109715086.0,E2,372.7
4451921,109128157.0,G,519.87
4462375,113528319.0,C1,164.86
4435299,113086714.0,C1,167.19
4464738,109662239.0,C2,178.09
4468939,,C2,
4355887,112479472.0,D2,
4408883,112866280.0,E1,322.72
4458031,102463957.0,E1,331.64
4374206,,E2,
4450063,113229744.0,G,496.8
4450965,,D1,
4466092,109092346.0,D2,298.17
4459371,,D2,
4465790,111051405.0,C2,185.65
4457548,,A1,
4449864,113091920.0,D2,295.3
4455491,,G,
4451843,113248470.0,D1,248.80
4465686,113507214.0,E2,360.86
4456919,,Ex,
4465365,113510655.0,E2,367.93
4468303,,B2,
4450277,,A2,
4457085,113307284.0,B3,149.5
4262647,,E1,
4414750,,Ex,
4468714,,A2,
4458216,,C1,
4444078,,Ex,
4459093,112320551.0,C1,159.13
4467147,100491190.0,C1,159.57
4454142,108375429.0,C3,224.94
4449477,,E1,
4464492,113306567.0,D1,255.86
4468478,,C1,
4418597,112682711.0,C3,213.59
4465865,113511893.0,B3,145.76
4467900,113530265.0,C1,153.23
4425436,,Ex,
4440388,113106116.0,C3,217.2
4461660,101388585.0,C3,213.5
4466550,107715989.0,C3,218.75
4461738,,C2,
4452223,100132042.0,G,
4461715,107754814.0,B3,
4416489,,C1,
4460452,,C3,
4468229,,C2,
4417606,105722565.0,D2,299.19
4291134,111376380.0,C3,215.31
4466197,111482543.0,C3,202.23
4468523,113528962.0,D1,245.83
4457562,113252977.0,E1,301.24
4451001,,C3,
4464817,111192852.0,D2,298.34
4431796,1000764000.0,C3,218.32
4467901,113120356.0,C2,197.66
4466054,111437752.0,B3,134.53
4440935,104776513.0,F,449.32
4441590,,Ex,
4464868,113525489.0,F,417.6
4456720,,C2,
4089752,,Ex,
4465168,108399791.0,A3,57.12
4447267,113242457.0,F,388.82
4467864,,E1,
4431772,113038228.0,C2,192.61
4466409,,Ex,
4416706,112883186.0,D1,246.31
4461521,,D1,
4444817,111504734.0,C3,206.58
4441623,,B1,
4465135,113495030.0,C2,187.1
4458895,113430946.0,B3,143.43
4451385,,F,
4458310,103861555.0,D2,285.82
4453636,113268809.0,C2,191.04
4462705,,G,
4416318,112941117.0,E2,347.33
4460481,113284467.0,C1,159 
4467003,,C1,
4459047,111086799.0,D2,268.21
4435659,113113211.0,C1,162.87
4465349,113502256.0,C1,151.25
4442998,,C2,177.48
4443050,112987953.0,C2,191.55
4416418,,C2,
4437734,,D1,
4461367,108817065.0,F,384.1
4465034,,D1,
4468139,,C3,
4464367,104687645.0,G,590.49
4455368,113295216.0,C2,187.82
4459259,,D2,
4461760,113462477.0,B3,
4414332,,A3,
4457492,113073035.0,D2,267.57
4421354,112988894.0,C1,152.94
4453667,100562057.0,C2,189.38
4468028,,Ex,
4461187,106339781.0,C2,179.11
4461219,112651732.0,B3,130.72
4443510,,E1,
4380866,,C3,
4467822,109825307.0,C3,215.96
4463505,111134557.0,A3,59.16
4444225,113258040.0,D2,266.43
4462239,106501042.0,B2,109.96
4460400,,G,
4417082,113004766.0,C1,162.62
4428653,103436879.0,D1,416.01
4455907,105501001.0,C1,154.66
4466920,113524482.0,C2,192.56
4427261,113008296.0,C3,214.02
4430195,113015812.0,C1,172.27
4458080,113427223.0,C3,216.65
4435595,103189114.0,D1,255|
4466757,,C1,
4432055,,C3,
4459823,113440663.0,D2,276.71
4450021,800753097.0,,
4441752,,Ex,
4449661,101509222.0,C3,203.59
4455883,,C2,
4461149,,C1,
4446352,113189369.0,F,449.65
4444236,,D2,
4459074,113432215.0,D2,272.02
4456017,,C3,
4463582,,D2,
4436637,,C3,
4452858,109824565.0,C1,167.4
4417094,,Ex,
4440597,113144323.0,D1,
4461591,,C1,
4445866,,A3,
4460745,104881529.0,D1,236.95
4456545,,B3,
4427001,113034011.0,E2,358.63
4455097,113005789.0,D2,
4466866,102930773.0,D1,232.47
4438776,106253321.0,C1,168.21
4465792,101421998.0,C3,211.37
4451208,100239243.0,B2,115.68
4458894,113428759.0,C2,198.4
4453472,,C2,
4462653,112547922.0,G,
4431074,107196438.0,B3,
4467570,111911863.0,F,443.09
4465472,113545875.0,D1,242.9
4452677,,D2,275.00
4466163,,D2,
4440343,,C1,
4449057,,C2,
4436881,,D1,
4468625,,B3,
4415802,105244115.0,F,421.07
4466807,113533947.0,F,
4465959,113514103.0,E1,301|
4419375,104677471.0,C3,
4309462,112504634.0,C2,
4426812,112397906.0,F,400.50
4459039,102441185.0,D1,259.71
4465231,113528103.0,D2,265.8
4467408,,C2,
4429253,,D1,
4334843,111692901.0,D2,298.95
4414937,111975231.0,D1,237.9
4468451,112267018.0,C1,165.02
4420639,,C2,
4464347,102010303.0,D2,
4459891,,B3,
4434218,111302543.0,C1,171.96
4461571,112947882.0,D2,
4443330,113153654.0,B3,133.10
4435629,,G,
4438918,107660565.0,B3,137.47
4451186,113258347.0,E2,373.52
4454483,113263164.0,C1,162.91
4447874,113230346.0,D1,61.03
4451474,,D1,
4435782,110194859.0,E1,305.3
4454046,106803729.0,C1,153.08
4439047,103943999.0,C2,199.06
4459078,,E1,
4434679,100483312.0,C1,162.85
4451254,113151757.0,E1,339.41
4468617,,D2,
4465617,,B2,
4467623,,B2,
4440915,108199738.0,C3,215.72
4442818,110203262.0,F,416.55
4448952,113219109.0,C1,154.25
4464999,100554682.0,C1,153.26
4430665,,Ex,
4466762,,D1,
4464607,113490890.0,D1,240.82
4467082,,E1,
4462786,,Ex,
4464795,,B1,
4467530,106748544.0,C3,209.67
4466848,113524128.0,B3,24.12
4441280,108562307.0,C2,186.81
4467434,113527071.0,B2,121.46
4455238,,F,
4468096,113305007.0,F,431.33
4457657,113419477.0,D1,259.21
4439034,,C2,
4453569,100505965.0,D2,268.39
4454015,,D2,
4467343,,A3,
4447888,113178792.0,C1,172.42
4453827,112406368.0,C3,204.31
4458355,,D1,
4452745,113306310.0,G,570.06
4454705,111278776.0,E2,372.72
4463262,,D2,
4466864,108145293.0,BE,577.63
4465122,,G,
4453217,105390090.0,C1,165.1
4468782,111408340.0,C2,111408340
4291429,111535597.0,C3,222.65
4433725,112954631.0,C2,193.26
4439950,,C1,
4375591,104733761.0,C3,224.87
4425282,113016216.0,C2,199.67
4461560,109794818.0,C1,168.53
4449504,113228274.0,B3,
4446779,113193304.0,C2,182.68
4416789,,E2,
4463960,,B3,
4465856,113510861.0,E2,345.58
4416478,108360801.0,C2,197.66
4454198,113268585.0,D1,250.57
4373023,110610490.0,C2,175.85
4453230,106410871.0,E1,311.67
4453889,,B2,
4427002,105399216.0,D1,252.51
4460451,113111645.0,C3,210.59
4462355,113471619.0,D1,248.33
4449990,,B3,
4465090,113498703.0,G,468.95
4437485,,D1,
4465670,101167989.0,D2,273.15
4467742,110358694.0,D2,281.79
4445357,112593728.0,D1,232.5
4454175,111623666.0,G,483.7
4455819,113293336.0,D1,244.19
4437653,,Ex,
4450261,112570817.0,C2,
4466221,113233423.0,C3,215.68
4467882,113512115.0,C1,157.89
4433838,,D2,
4463769,,C1,
4443571,,C2,194.18
4462661,113444095.0,E2,366.64
4467219,,C3,
4357307,103972543.0,C2,224.7
4456193,113305932.0,C1,155.51
4457703,113441471.0,E2,361.29
4456763,113242853.0,E2,379.43
4454474,,E1,
4433735,113025779.0,G,592.35
4464183,104580642.0,C3,218.52
4466955,113477467.0,C3,215.31
4453642,113249122.0,F,
4467377,109961433.0,F,432.08
4419460,112836689.0,F,398.75
4463183,113475008.0,C3,203.86
4467894,106800790.0,C1,
4467193,,Ex,
4461090,,G,
4464799,,B3,
4448191,113303606.0,C3,
4432736,112995642.0,E1,314.27
4449715,100235506.0,B3,138.69
4452505,113284269.0,C3,219.52
4446355,,C1,
4461610,113445860.0,C1,154.04
4462186,,B3,127.15
4452402,106909930.0,C1,160.57
4436103,,C2,
4468484,113546337.0,E2,340.64
4463204,110163219.0,B3,142.12
4467363,106148315.0,C3,202.18
4442477,108587015.0,E2,
4448425,101155299.0,D1,253.75
4437085,108632233.0,B3,142.8
4465955,104635727.0,B3,137.61
4417937,,C1,
4449870,,C2,
4459585,,C3,
4465474,113482590.0,C2,179.74
4460697,,C1,
4460399,,D1,
4466860,108496134.0,B3,125.16
4333487,111976015.0,B3,149.81
4467524,,A3,
4460814,,C1,
4459643,113434161.0,G,
4456966,100736271.0,D1,226.41
4464250,,C2,
4452181,,F,
4456000,,C2,
4431657,112988019.0,E1,112988019
4412281,110763703.0,D2,70.95
4458044,101475861.0,B3,127.32
4460841,,C3,
4461797,,Ex,
4467170,106329501.0,E1,302.73
4419972,106891054.0,C1,155.86
4467498,106846165.0,C1,162.15
4461478,113457949.0,E2,372.71
4465173,104260104.0,C3,223.74
4417633,110555562.0,B2,118.22
4468915,113535330.0,F,440 
4440771,102071693.0,B2,117.72
4467862,,C1,
4460044,,B3,
4460334,,C3,
4447312,109020719.0,F,414.89
4448860,113468045.0,C1,168.97
4444955,,E1,324.31
4468153,113304166.0,D1,245.28
4456412,,E1,
4419076,112490461.0,D1,239.24
4460163,113138283.0,E2,365.46
4465794,,D1,
4461230,,C1,
4461258,,C1,
4462235,,Ex,
4461004,106235732.0,C1,157.18
4437282,,D1,
4463382,101211373.0,B2,111.25
4419604,112942339.0,D2,270.19
4463334,100096262.0,C2,36.77
4438629,102111283.0,C2,188.8
4435340,,G,
4467808,,C3,
4467792,113479737.0,C2,178.91
4415477,102146701.0,C3,224.87
4453823,113419667.0,C1,
4467563,106586530.0,E1,61.86
4461567,,C3,
4463280,,D2,
4434888,,C2,
4449632,,C3,
4465162,,F,
4457026,113415061.0,B3,138.24
4466852,113428304.0,G,461.24
4444538,113144455.0,C2,
4458913,113429187.0,B3,146.71
4464304,106551153.0,C2,199.08
4409602,103309431.0,C2,136.01
4458401,104539762.0,C3,207.56
4467397,113477244.0,C2,185.08
4467830,106127483.0,C1,163.93
4455278,103203824.0,C3,
4448157,,G,
4462614,105474050.0,C2,170 
4465679,104637236.0,D2,264.75
4465737,105326516.0,D2,285.63
4456900,113439335.0,C2,188.53
4445512,107319766.0,D1,227.54
4456152,105247806.0,D2,
4466805,113523120.0,C2,183.22
4435285,105620603.0,C3,221.02
4453609,113274435.0,C2,194.37
4459841,111446183.0,E1,
4463203,113474704.0,E2,341.59
4458106,,G,
4453658,113274609.0,C2,195.92
4458836,,E1,
4433964,113090161.0,D1,248.04
4465538,,D2,
4443025,107456527.0,E2,374.97
4418522,112986948.0,F,431.25
4456914,101390870.0,B3,140.52
4469011,,C3,
4468419,106091796.0,D1,253.82
4464594,,C2,
4445085,,C1,168.93
4460870,107908931.0,D2,287.04
4453002,,C1,
4305422,,C1,
4465445,104844733.0,C2,46.81
4449445,112989470.0,C1,161.29
4449270,,Ex,
4465895,,D2,
4450512,,G,
4461849,,C1,
4432703,,D2,
4434733,113082564.0,D1,230.59
4359008,109861989.0,D2,295.84
4465944,109259796.0,A3,58.45
4459684,113437750.0,C2,198.07
4465552,,E2,
4439101,113133136.0,F,434.36
4467366,113263214.0,D1,245.63
4452533,113262398.0,D1,233.47
4459292,113420327.0,C1,152.25
4463740,113468425.0,G,553.51
4456541,,D1,248.46
4468745,,B2,
4465319,,A3,
4460659,,B3,
4431201,113005334.0,E1,323.22
4447462,,C2,
4458788,,G,
4465179,,D1,
4447195,,E1,
4427610,113063085.0,C3,168.94
4415678,112930474.0,C3,217.4
4448380,113271449.0,G,533.85
4468502,,C1,
4468441,,C2,
4464194,,C1,
4414237,112901582.0,F,380.65
4468743,113525828.0,G,452.64
4464678,107233660.0,C3,202.23
4420662,,D2,
4431307,101366482.0,E2,87.26
4458550,111587564.0,A3,53.75
4461841,,B3,
4467450,105021638.0,E1,323.65
4426857,100784149.0,D2,280.39
4425120,113053946.0,C2,
4452699,113286496.0,C2,179.59
4415556,113001846.0,C1,154.43
4455004,,C2,
4468913,101553113.0,C1,152.56
4449949,113207187.0,D1,233.09
4394864,112769559.0,C2,190.15
4461572,100452200.0,F,396.16
4464206,113490239.0,C2,195.74
4465078,,C2,
4464573,,E2,
4260968,,C3,
4465161,111324349.0,C1,156.97
4462059,113467674.0,D1,249.26
4418068,,C1,
4455234,,E2,
4431896,113109391.0,C2,182.66
4467916,113524144.0,B3,125.91
4440619,106858517.0,D1,254.96
4466787,,G,
4447147,,F,
4428963,,B3,
4465428,110313764.0,E1,
4467137,,Ex,
4462540,,B3,
4455673,104135603.0,C2,192.99
4463979,101791002.0,D1,243.45
4445510,100237171.0,C1,153.68
4447132,106925944.0,C3,216.02
4449683,110043643.0,C2,
4459458,,Ti,
4445340,105260483.0,C2,181.85
4449161,113208458.0,C1,156.75
4466337,,D1,
4468012,104465075.0,C2,181.48
4352270,109782243.0,G,534.68
4445953,,G,
4456901,108365420.0,D2,298.48
4435349,,B3,
4468805,,G,
4459112,,C3,
4461741,,C1,
4419314,100994243.0,E2,362 
4435568,113089817.0,D1,239.6
4442101,106054489.0,D1,236.87
4462414,104504345.0,C3,215.74
4463086,100111095.0,B3,
4449154,113211528.0,C2,186.6
4454356,,G,
4468734,113546642.0,C3,205.08
4337807,,G,
4464279,,D2,
4462285,106364029.0,D2,279.55
4363008,111976726.0,C3,202.83
4448292,,B3,
4466764,,C1,
4459975,101672384.0,D1,
4450418,,C3,
4422630,,D2,
4452811,,A3,
4466691,113501878.0,A3,64.24
4414186,,A3,
4437369,,A2,
4318697,,A3,
4461900,113449870.0,C1,
4456626,,B3,
4422533,111195749.0,G,489.9
4432250,113058341.0,F,410.08
4466652,110221900.0,E1,312.15
4459664,104107156.0,D2,262.48
4458406,102508462.0,C1,164.63
4451859,102225828.0,B1,91.74
4464919,113497622.0,D2,266.26
4429749,,D2,
4461410,,F,
4422982,108526369.0,B3,148.94
4421377,111491726.0,A3,52|
4468021,113538516.0,B2,113.31
4464121,105738454.0,C2,175.72
4462548,113472781.0,G,
4454973,113275754.0,A3,51.69
4462033,,B3,
4458376,,B3,
4461357,,E2,
4449703,,D1,
4419138,112966833.0,D1,226.59
4321006,111936993.0,D2,283.25
4326625,111882908.0,G,464.9
4422554,1131182570.0,C3,
4457560,,A1,
4464707,,D1,
4459284,,A2,
4458108,113421382.0,C2,181.63
4444794,113185748.0,D1,236.18
4448135,,C2,
4443500,,E2,
4450702,,C3,
4467448,113510291.0,C2,190.97
4456416,,B1,
4456460,,B3,
4463221,106603202.0,C2,177.47
4456196,105727564.0,E2,367.9
4462686,110807625.0,G,610.56
4467057,112925540.0,D1,255.36
4460585,102419462.0,C3,210.58
4459717,113269765.0,E1,
4463258,103910097.0,B2,119.86
4406201,112825526.0,G,523.15
4465847,,D2,
4416563,,C1,
4421718,113017859.0,D1,239.95
4443285,113169304.0,F,446.24
4439470,113120695.0,B2,112.29
4455411,,B3,
4465142,108685389.0,E1,338.38
4468885,,C2,
4453337,,C3,203.57
4462343,,D2,
4427121,,C2,
4459648,,A3,
4374792,107203572.0,C2,197.06
4466556,105682959.0,B3,
4465398,,C3,
4466160,,C2,
4448397,,B3,
4435399,110234051.0,E2,378.32
4466444,,D1,
4458005,112950910.0,D2,
4453798,101084739.0,E2,365.71
4463491,105668917.0,D1,226.17
4423192,113021927.0,C2,175.97
4430007,113034540.0,C3,209.46
4436658,113185714.0,F,395.22
4455584,,F,
4453004,113515043.0,C2,180.02
4463024,100786441.0,B3,134.44
4455738,113300776.0,E1,336.64
4466932,113525398.0,C3,203.84
4461768,105626865.0,C2,184.98
4420695,,Ex,
4443846,101935195.0,C1,173.07
4420091,,C3,
4466606,113085120.0,C2,190.86
4462984,110763190.0,C2,199.99
4466077,113513618.0,C2,177.53
4462855,,Ex,
4460038,,D1,
4451266,113231062.0,E2,368.99
4457405,107038234.0,D1,232.93
4468250,113527147.0,D2,274.1
4467474,,C2,
4467409,113525182.0,E1,
4455726,,E1,
4463200,100509355.0,B3,140.07
4454009,106295561.0,C1,157.58
4462038,112918610.0,D2,297.19
4468765,,F,
4434678,104291265.0,B3,145.99
4467380,,G,
4424951,,E1,330.27
4465962,108897216.0,C3,216.8
4414347,,A3,
4462674,,E1,
4467660,,D2,
4417996,,A3,
4451288,104102041.0,C3,223.68
4464945,,D1,
4450594,,D1,
4467236,,B3,
4461548,,C1,
4420198,107662132.0,A3,52.9
4466840,113083513.0,B2,121.35
4467442,,C1,
4463878,100624931.0,B3,129.48
4463577,113422406.0,C2,195.88
4461346,113456818.0,C2,196.38
4455308,,C2,
4462168,107668113.0,C1,154.49
4468282,,C1,
4459077,113018386.0,D1,233.31
4459980,106315146.0,C1,170.28
4448144,,C3,
4460980,113432181.0,C2,177.85
4456948,106396088.0,D1,227.38
4421263,111940615.0,D2,273.04
4430882,113083281.0,B3,
4409388,100983378.0,B3,137.54
4439852,104891916.0,B1,84.01
4458091,108785072.0,C3,203.24
4449551,106831480.0,B3,150.59
4454930,110300456.0,D2,262|
4464185,107942203.0,B3,138.47
4447560,102668803.0,C3,219.7
4453870,104340872.0,C2,
4459589,,Ex,
4464046,113454508.0,C2,192.17
4466531,113499156.0,F,
4459191,,Ex,
4335432,,C2,
4430102,112576244.0,G,883.45
4430233,,B2,
4455393,107183832.0,D2,298 
4409179,,F,
4454411,,C3,
4442527,,C1,
4446309,113194617.0,B1,90.37
4458403,101747954.0,D1,258.58
4468914,105613376.0,B3,143.09
4463786,102684537.0,C2,187.84
4455759,113292213.0,D2,297.99
4426966,113088397.0,D2,284.2
4463287,113479083.0,E1,176.34
4466893,,B3,
4467494,106926058.0,C1,174.49
4447655,102200649.0,B3,149.97
4466170,,Ex,
4466598,,B2,
4441864,110002243.0,D1,236.17
4460344,,C2,
4451790,111242293.0,C1,150.54
4430999,,D1,
4467112,,C2,
4461144,,C2,
4445067,105389019.0,D1,
4465870,108753369.0,B2,122 
4467024,,G,
4458365,103303970.0,D2,263.52
4454125,113275333.0,E1,
4437435,113117295.0,E1,
4438613,100623446.0,C2,196.72
4468534,,C2,
4464159,105708986.0,D2,264.6
4446109,113178115.0,A3,74.72
4420902,105894877.0,F,380.75
4467753,110259686.0,A3,222 
4460303,102783156.0,F,396.26
4460301,109788414.0,F,435.87
4465664,103245056.0,C3,211.59
4308859,111813010.0,C1,160.26
4437225,107395584.0,B3,145.61
4449361,,D2,
4431759,113068282.0,G,1288.16
4440105,,B2,
4452913,106109085.0,C1,32.28
4442082,111074316.0,E2,
4466686,105065908.0,B3,137.9
4458557,113418321.0,G,577.69
4468246,,D1,
4454117,,F,
4463962,113507560.0,D1,
4441380,,G,
4441433,113154181.0,F,408.55
4462253,,C2,
4448348,113252902.0,E1,326.68
4430340,,D1,
4463732,113490007.0,B2,115.48
4463634,,C2,
4462526,107797995.0,B2,333.53
4463554,113484505.0,C3,223.64
4435660,113260095.0,D1,233.3
4468516,109977850.0,C1,152.5
4457761,,B3,
4467899,,D1,
4467426,105455117.0,,
4441591,,E1,
4468527,,B3,
4467157,105693048.0,B3,146.32
4449392,105485635.0,D1,246.88
4459197,,C3,
4447889,,BE,
4447761,113204382.0,B3,128.99
4460095,113442024.0,D2,281.48
4456913,109285098.0,A2,47.11
4467571,,G,
4463849,,D2,
4442532,113214423.0,F,392.54
4443579,106967631.0,C2,190.02
4380997,112734702.0,E2,
4466367,,C3,
4452075,,E2,"375,80"
4455774,,G,
4458890,108547217.0,C1,166.9
4455295,,D2,
4436236,108908427.0,C3,208.58
4460964,113301980.0,G,
4410390,112887823.0,E2,370.98
4455650,113233589.0,F,388.06
4361729,,G,
4422046,112967542.0,E2,341.18
4456063,113461446.0,C3,207.98
4444568,,C2,
4456817,100334796.0,C1,
4440891,113137426.0,G,487.99
4466304,113473219.0,E2,375.74
4455739,113296255.0,F,386.86
4445502,109920405.0,D1,249.1
4456139,105447635.0,C1,
4436630,,C1,
4449735,,C1,
4451459,108808700.0,B3,137.88
4466305,113510432.0,D2,289.7
4465742,113490551.0,C2,179.83
4410070,,F,
4434677,,E1,
4436341,,C2,
4325324,,C3,
4421378,100124767.0,C3,203.18
4348073,112364708.0,F,
4453163,107535627.0,C2,
4213440,100543362.0,E2,360.57
4373038,111941571.0,G,748.12
4464973,109343368.0,D1,233.12
4451674,112612700.0,C1,173.39
4459439,112454632.0,Al,
4116281,,C1,
4429314,,B2,
4467938,113537674.0,B3,136.78
4455661,100458991.0,B2,101.97
4463384,113483176.0,B3,149.18
4457032,,C3,
4450726,113226690.0,D2,274.73
4437675,,D1,
4454975,113186928.0,D1,243.59
4450525,109738831.0,C2,156.24
4451543,,E2,
4466384,,C1,
4467536,,Ex,
4461398,110351368.0,B3,144.88
4465155,113496194.0,E2,369.87
4232410,,D2,
4464147,113491641.0,F,421.35
4464968,113267843.0,G,513.35
4455444,,C1,
4461723,,E2,
4455325,,F,
4468742,107494668.0,C3,205.67
4257739,,G,
4447998,103484895.0,E1,330.48
4456868,,C3,
4462691,103378618.0,C2,180.15
4451750,,B2,
4460960,105380919.0,C3,212.99
4455775,100625250.0,B2,115.75
4463337,,C1,
4421740,105682447.0,C3,209.95
4466253,107736464.0,C2,193.56
4467160,113141402.0,E2,351.12
4465165,113502983.0,B2,100.6
4444990,,C2,
4447097,113174080.0,C2,197.17
4466515,106308828.0,C2,189.52
4412671,111317160.0,D2,268.16
4459090,109023473.0,A3,57.75
4462511,113471643.0,F,437.13
4446427,,F,
4462815,113424469.0,C3,
4452697,113268981.0,C2,182.46
4445931,,E2,
4450103,,F,
4433003,102736295.0,C3,212.28
4463243,109806588.0,C1,154.65
4455776,100625268.0,B3,146.43
4466266,,D1,
4461568,113155212.0,A3,64.75
4461008,113433197.0,G,463.93
4418755,,Ex,
4450229,113237432.0,D2,
4327817,110249471.0,D2,278.73
4462553,108701087.0,,
4466095,109829218.0,A2,44 
4422536,112745518.0,F,
4438549,105032015.0,C3,224.18
4414555,103450524.0,G,
4462418,113109623.0,C1,167.26
4436174,113129720.0,E1,
4376393,,D2,
4423210,105741151.0,G,698.73
4463269,,SE,
4467222,109347419.0,Ex,
4446614,,E1,
4462362,,D1,
4436754,,E2,
4421023,100701267.0,E1,326.49
4468594,,G,
4468001,105394670.0,C3,217.4
4443288,,B1,
4461515,107435422.0,C1,162.61
4412806,112916671.0,G,488.16
4465893,113487151.0,F,401.92
4462446,,D1,
4430901,112998505.0,G,483.25
4463614,113488027.0,E2,354.84
4414943,102536547.0,D2,279.24
4437211,,A3,
4437147,,A3,
4466669,101493187.0,B1,84.93
4459156,,C2,
4444598,113178156.0,E1,70.84
4467527,106994999.0,F,441.05
4428871,107775066.0,D1,230.09
4380963,,Ex,
4463985,103232716.0,B3,142.19
4467544,,C2,
4460646,,D1,
4461447,,C3,
4363144,112541545.0,D1,227.6
4425166,113099709.0,A3,53.98
4460475,,G,
4464025,103515979.0,F,426.61
4468960,113535207.0,D1,240.54
4444400,,B3,
4468504,,F,
4453206,,B3,
4443948,113044671.0,D2,282.63
4446771,113159693.0,B2,124.69
4468651,,D1,
4455413,108459983.0,D2,280.71
4466201,,C1,
4460339,,C3,
4466890,108049271.0,C2,176.69
4447368,105289052.0,D1,242.93
4407729,,Th,
4460374,,C1,164.21
4466928,113226807.0,G,549.13
4315643,107228660.0,E1,338.55
4454347,,E1,
4466427,113488977.0,B2,111.29
