P-ID,Lat_(WGS84_GPS),Long_(WGS84_GPS),Address,Eircode,Routing_Key
4459438,53.33923710000001,-6.4339833," 1 oldbridge walk, lucan,   dublin",K78WD99,K78
4444003,53.34351299999999,-6.2710602," 1 ovenden house, dean street, christchurch, dublin 8",,D08
4454496,53.61128660000001,-6.1827624000000005," 1 papworth hall , balbriggan, dublin",K32 TW54,K32
4435829,53.41935529999999,-6.3870011," 1 park boulevard, tyrrelstown, dublin 15",D15 AX82,D15
4444871,51.882623,-8.4801802," 1 pearse place, ballyphehane, cork",T12A3W4,T12
4428058,53.2777,-6.4692425," 1 peyton drive, rathcoole, county dublin",D24 NY59,D24
4461333,53.3826944,-6.3955357," 1 portersfield coolmine dublin 15, coolmine, dublin 15",,D15
4452888,53.6646429,-7.0234288000000005," 1 raiskeen place, clonmellon, co westmeath",,C15
4420331,54.9482341,-7.6296097," 1 raymoghey heights, manorcunningham, donegal",F92EA37,F92
4462431,52.63738379999999,-6.2385644000000005," 1 riverchapel glen, gorey, wexford",Y25E228,Y25
4466619,52.6811961,-7.815553200000001," 1 riverside, thomond road, thurles, co. tipperary, e41 e1e5",E41 E1E5,E41
4451413,52.7935193,-6.155986899999999," 1 rory o connor place, arklow, wicklow",Y14NH24,Y14
4454844,52.2558594,-7.1377817," 1 rousseau grove, norwood, waterford, x91 x33e",X91 X33E,X91
4467959,53.6215221,-6.921668899999999," 1 saint brigid's court, athboy, co. meath",,
4454005,53.5141489,-8.8537731," 1 saint mary's terrace, the mall, tuam, co. galway, h54 nh99",H54 NH99,H54
4452190,54.33950600000001,-6.960290700000002," 1 scarna court, emyvale, monaghan",H18W958,H18
4445359,52.6448624,-6.2286169000000005," 1 seamount courtown , courtown, wexford",Y25T2DO,Y25
4362272,53.5860378,-6.2889741999999975," 1 seamus ennis terrace, naul, dublin",,K32
4462655,51.5622182,-9.4631596," 1 sean tobar, main street, ballydehob,   west cork",P81KV84,P81
4465697,51.8974629,-8.4999874," 1 shanakiel place  blarney road, city centre nth, cork city",T23V2H0,T23
4465927,53.2267395,-6.124927400000002," 1 sherrington lodge, shankill, dublin 18",D18CXC6,D18
4451395,52.3438414,-6.475999," 1 spawell road, wexford town, y35x6w6",Y35X6W6,Y35
4438796,53.97612090000001,-6.7159207," 1 st. josephs terrace, carrickmacross, monaghan",A81NW01,A81
4467133,52.6027464,-6.9250709000000015," 1 station place, pound lane, borris",,
4450067,53.3449681,-6.2619346," 1 stock exchange court, 7 anglesea street, temple bar, dublin 2, d02 p892",D02 P892,D02
4414362,53.2931252,-6.2066813," 1 stone park, trees road, mount merrion, county dublin",,
4467070,51.9030626,-8.448862499999999," 1 stonecourt, tivoli,   cork city",T23 RX39,T23
4419739,52.59959720000001,-9.7094769," 1 suan na mara, milltown road,, kilkee, clare",V15DX46,V15
4301569,53.39299920000001,-6.2874837," 1 sycamore grove, grove road, glasnevin, dublin 11",,D11
4458197,53.295839,-6.1432059," 1 synnott terrace, dun laoghaire, co dublin a96t858",A96T858,A96
4468601,53.32947799999999,-6.546186799999999," 1 the close, temple manor, celbridge, co. kildare",,R51
4462232,54.46704339999999,-8.451019500000001," 1 the cottages, mullaghmore, sligo",F91 Y198,F91
4466101,52.3255001,-6.4944957," 1 the court, clonard village, clonard, wexford town, wexford",Y35ED74,Y35
4459125,51.7000968,-8.532473399999999," 1 the court, compass quay, kinsale, cork",P17DF80,P17
4464161,52.7192196,-7.584305900000001," 1 the forge, main street, urlingford, kilkenny",E41VP40,E41
4380284,52.210453,-6.784547700000001," 1 the haggard, bannow, wellingtonbridge, co. wexford, y35 hy29",Y35 HY29,Y35
4359003,53.313863100000006,-6.2074265," 1 the links, elm park, merrion road, dublin 4, d04 e867",D04 E867,D04
4467850,53.2937046,-6.153956," 1 the maples, monkstown valley, monkstown, county dublin",,
4435022,53.2695666,-6.1426178," 1 the ogham, granitefield manor, dun laoghaire, county dublin",,
4433746,53.34906360000001,-6.2725668," 1 the old distillery, smithfield, dublin 7",D07 YP59,D07
4457003,54.2527282,-6.9707539," 1 the orchard, ropewalk, monaghan town, monaghan",H18 V348,H18
4443561,52.28014260000001,-7.9941505999999976," 1 the paddock, ballyboy, clogheen, tipperary",,E34
4455722,52.6301082,-7.0704097999999975," 1 the paddocks, gowran, kilkenny",R95T02O,R95
4422832,52.44216160000001,-9.4841179," 1 the paddocks, listowel, kerry",V31 DY09,V31
4417181,53.41302220000001,-6.8166621," 1 the park royal oaks, enfield, meath",,A83
4422252,53.28097020000001,-6.302286799999999," 1 the rise, boden park, rathfarnham, dublin 16",,D16
4453948,52.9527422,-7.7980911," 1 the valley, roscrea, tipperary",E53CD88,E53
4465943,52.83352040000001,-6.939296799999998," 1 the weirs , graiguecullen, carlow",R93 VP11,R93
4461778,52.6650111,-8.529960899999999," 1 the willows, riverbank, annacotty, limerick, v94 h6n1",V94 H6N1,V94
4411913,53.06527560000001,-6.2307251999999975," 1 togher pairc, roundwood, wicklow",A98 P212,A98
4458495,51.8918398,-8.4730976," 1 tower street, cork city, cork",T12K24W,T12
4448659,53.3164144,-6.2529343," 1 tudor road, ranelagh, dublin 6, d06 r3n8",D06 R3N8,D06
4450124,52.5053174,-9.3592611," 1 tír na nóg, moyvane, kerry",V31K060,V31
4449700,52.5053174,-9.3592611," 1 tír na nóg, moyvane, listowel, co. kerry, v31 k060",V31 K060,V31
4468462,51.8945647,-8.488755900000001," 1 university view, donovan road, city centre sth, cork city",T12 KD7W,T12
4423918,52.5139341,-7.882811200000001," 1 upper green, cashel, co tipperary, e25wv09",E25WV09,E25
4452191,53.3818923,-6.318340900000001," 1 valley park road, finglas, dublin 11",D11W63P,D11
4428019,52.65400740000001,-8.634091499999998," 1 verona park, o'connell avenue, limerick city, limerick",V94X21X,V94
4328131,53.3516121,-6.448910099999999," 1 vesey park, lucan, co dublin k78 x9c7",K78 X9C7,K78
4444676,53.5121715,-8.853964399999997," 1 vicar grove, vicar street, tuam, co. galway, h54 td28",H54 TD28,H54
4444750,53.4868353,-10.019472300000002," 1 waterfall view, clifden, connemara, co.galway, h71 hc04",H71 HC04,H71
4379951,53.2320866,-6.667343799999999," 1 waters edge, oldtown demesne, sallins road, naas, kildare",W91W277,W91
4454964,53.2602154,-6.137053," 1 watson drive, killiney, co dublin a96 ee71",A96 EE71,A96
4462010,53.7028431,-6.262333," 1 wellesley manor, bettystown, meath",,A92
4464682,53.3452843,-6.2446721," 1 windmill lane apartments, dublin 2, dublin",D02XN92,D02
4454771,53.19082170000001,-6.1070001," 1 wolfe tone square east, bray, wicklow",,A98
4443095,53.3792073,-6.059730699999999," 1 woodcliff heights, howth, county dublin",D13WO89,D13
4462723,53.28633960000001,-6.2236660000000015," 1 woodley court, upper kilmacud rd, goatstown, dublin 14",D14VY28,D14
4442939,53.2424999,-6.127751099999999," 1 woodview, commons road, loughlinstown, co. dublin d18 nf21",D18 NF21,D18
4415380,53.6537616,-6.683588499999999," 1 and 2 watergate street, navan, co meath",,C15
4363396,51.8509881,-8.292857099999999," 1 and 3 cathedral place, cobh, cobh, cork",,P24
4420089,53.42005169999999,-6.476054799999999," 1, 2 & 3 bed apartments, castle farm, dunboyne, co. meath",,A86
4427513,52.2454377,-8.4301032," 1, farrahy road, kildorrery, cork",P67EA21,P67
4457117,54.2337619,-6.852847," 1.11 acre site with fpp, clerran, castleshane, co. monaghan.",,
4468026,52.72501949999999,-7.9571003," 1.76 acre site, pallas lower, upperchurch, thurles, co. tipperary",,E41
4460094,53.2942245,-7.171174499999999," 1.76 acres of agricultural land, eskermore house, daingean, co offaly",,
4430387,54.2706353,-8.469487800000001," 10 abbey st, sligo city, sligo",F91CYW4,F91
4468552,52.5955264,-8.821024900000003," 10 acres of land at cloongownagh, kildimo, co limerick",,V94
4463189,53.2908903,-6.3022414000000015," 10 anne devlin avenue, rathfarnham, dublin 14",D14H2H1,D14
4346063,53.30367270000001,-6.261595199999999," 10 ard na greine, eaton brae, off orwell road, rathgar, dublin 6",,D06
4468641,53.30367270000001,-6.261595199999999," 10 ard na greine, off orwell road, rathgar, dublin 6",,D06
4452334,53.1388584,-8.9475891," 10 ard an mhuilinn, kinvara, galway",H91 YKX4,H91
4467495,53.2847194,-6.1822709000000025," 10 ardagh park, blackrock, county dublin",A94EF66,A94
4466280,53.29685929999999,-6.2214405," 10 ardilea downs, mount anville road, goatstown, dublin 14",D14E7R6,D14
4466870,52.3952068,-6.9584461," 10 ash grove, castlehyde, rosbercon, new ross",,Y34
4449030,53.32718329999999,-6.2743571," 10 ashworth place , harold's cross,   dublin 6",,D6W
4374853,53.3464882,-6.2609558," 10 aston court, temple bar, dublin 2",,D02
4465136,51.88227639999999,-8.6196817," 10 aylsbury avenue, ballincollig, cork, p31y576",P31Y576,P31
4419387,53.53035790000001,-6.165274399999999," 10 bakers close, lusk village , lusk, dublin",K45K727,K45
4460986,53.27841859999999,-6.253349099999999," 10 ballinteer grove, ballinteer, dublin 16",,D16
4462926,52.9694855,-6.0614284000000005," 10 ballyneerin, wicklow town, wicklow",A67H395,A67
4414931,51.8924244,-8.481792," 10 bandon road, cork, t12a52f",T12A52F,T12
4348433,52.6397577,-6.2328662," 10 beachside mews, riverchapel, gorey, wexford",Y25H318,Y25
4451353,53.29444720000001,-6.2828405," 10 beaufort downs, rathfarnham, dublin 14",D14P890,D14
4427719,53.76579079999999,-8.766133400000001," 10 beech lawn, ballyhaunis, mayo",F35TP26,F35
4465379,53.2702848,-6.3346151000000015," 10 beechdale avenue, ballycullen, dublin 24",D24Y586,D24
4462128,53.3245559,-6.2601198," 10 belgrave court, mount pleasant avenue upper, ranelagh, dublin 6",,D06
4447033,52.6690826,-8.633697399999999," 10 bellfield grove, farranshone, limerick city",V94WP5P,V94
4467083,53.7694189,-7.834036200000001," 10 berkeley, courtyard apartments, newtownforbes, longford",N39H839,N39
4457640,53.29947489999999,-6.357709499999999," 10 birchview court, d24, kilnamanagh, dublin 24",,D24
4443572,52.66411,-8.660212699999999," 10 bracken crescent, north circular road, co. limerick",,V94
4456169,53.61190010000001,-6.2103942000000005," 10 bremore pastures crescent , balbriggan, dublin",K32F825,K32
4467255,53.0310025,-7.3266778000000015," 10 brockra walk, bellingham , portlaoise, laois",R32 TKV0,R32
4467155,53.0310025,-7.3266778000000015," 10 brockra walk, bellingham, portlaoise, laois",R32TKV0,R32
4413788,53.2983517,-6.3002753," 10 cedar grove, templeogue, dublin 16",D16 WT18,D16
4450872,53.0784806,-7.899288499999999," 10 cemetery road, crinkle, birr, co. offaly r42d729, birr, offaly",R42D729,R42
4063385,53.5225046,-6.1704925999999976," 10 chapel farm road, lusk, county dublin",K45 EA24,K45
4441680,51.8993753,-8.1700916," 10 charleston maltings, bailick road, midleton, co cork, p25 d378",P25 D378,P25
4440310,53.3953203,-6.4201956," 10 cherryfield park, clonsilla, dublin 15",,D15
4456692,52.5153505,-6.2825434," 10 chestnut walk, kilmuckridge, wexford",Y25PC58,Y25
4458198,53.3358529,-6.294578400000002," 10 church avenue south, rialto,   dublin 8",,D08
4455824,53.2865299,-6.194929699999999," 10 churchview, glenalbyn road, stillorgan, co. dublin a94 h573",A94 H573,A94
4459847,52.8305495,-6.933745," 10 clarence gate, kilkenny road, carlow town, carlow",,R93
4467517,53.32763829999999,-6.3061818," 10 clonard court, poddle park, kimmage, dublin 12",,D12
4463229,53.27951650000001,-6.4017059000000005," 10 cloonmore grove, tallaght, dublin 24",D24X5CF,D24
4462056,53.59013829999999,-6.185845400000002," 10 coach road manor, balrothery, co. dublin k32 dp11",K32 DP11,K32
4459298,52.64390699999999,-7.257278200000001," 10 college square, college road, kilkenny, kilkenny",R95WK31,R95
4466262,53.2591167,-6.1269977," 10 coundon court, killiney, co dublin a96 v2c2",A96 V2C2,A96
4453170,53.3772911,-6.3242862," 10 court view, rathborne avenue, ashtown, dublin 15, d15 fw44",D15 FW44,D15
4429783,53.3010139,-6.2822532," 10 crannagh road, rathfarnham, dublin 14",D14DP94,D14
4437069,53.50870399999999,-8.875591," 10 cricket court, tuam, galway",,H91
4419994,53.2668581,-6.1632764," 10 cunningham park, old bray road, foxrock, dublin 18",D18A9T2,D18
4452753,53.4241578,-7.978568600000001," 10 cushla downs, monksland, athlone west, roscommon",N37 CA21,N37
4414162,53.42143129999999,-7.9014327999999985," 10 cypress gardens, athlone, co. westmeath, n37 a260",N37 A260,N37
4417206,54.30438510000001,-8.173983699999999," 10 dillon court, manorhamilton, leitrim",F91 TD81,F91
4466574,53.2876039,-6.2454443," 10 dundrum castle house, dundrum, dublin 16, d16 t802",D16 T802,D16
4460728,53.70107720000001,-6.2612218," 10 eastham court, bettystown, meath",,
4401118,53.3071911,-6.280791799999999," 10 eastmore, bushy park road, terenure, dublin 6",D06 R2A3,D06
4444834,51.8649286,-8.415240299999999," 10 edgewood, maryborough ridge, douglas, co. cork",T12 Y20W,T12
4412849,53.35146629999999,-6.2435524," 10 emerald street, north strand, dublin 1, dublin",D01 YT63,D01
4468299,53.31157460000001,-8.739253399999999," 10 fern hill, athenry, co. galway",,H65
4467929,53.36624219999999,-6.5146088," 10 glen easton drive, leixlip, co. kildare",W23RT66,W23
4440318,53.34676169999999,-6.4041535000000005," 10 glenfield park, clondalkin, dublin 22",,D22
4461666,53.3598721,-6.2709258000000005," 10 goldsmith street, phibsborough, dublin 7, d07 p2x6",D07 P2X6,D07
4465775,52.63751679999999,-7.247319099999999," 10 hawthorn drive, parcnagowan, kilkenny, kilkenny",R95X0X2,R95
4445744,52.364479,-7.7141522," 10 heywood drive, clonmel, tipperary",E91 PP74,E91
4462175,52.63946600000001,-7.252696799999999," 10 hollybank crescent, clongowen, kilkenny, kilkenny",R95FY62,R95
4456388,53.384893700000006,-6.278829600000001," 10 johnstown house, glasnevin, dublin 11",D11AK70,D11
4461502,51.8708688,-8.393412999999999," 10 jamesmont, rochestown, cork city",T12CCF6,T12
4432706,52.795841900000006,-6.167621," 10 john paul avenue, arklow, wicklow",Y14 NH48,Y14
4464711,53.5094912,-6.5299422000000025," 10 kellett's grove, dunshaughlin, meath",A85YW67,A85
4467438,53.3732991,-6.207616000000002," 10 kilbride road, killester, dublin 5, d05 n2v8",D05 N2V8,D05
4461177,53.45018889999999,-6.1798807," 10 killeen avenue, malahide, dublin",,K36
4467647,53.2762924,-6.3306226999999975," 10 knocklyon gate, dublin 16, dublin",,D16
4455599,53.7200094,-6.3586633999999975," 10 laburnum square, drogheda, louth",,A92
4449022,52.83272579999999,-6.906968399999999," 10 lacken rise, tullow road, co. carlow",R93X8F1,R93
4461614,52.6778336,-8.6120397," 10 lanahrone avenue, irish estates , corbally, limerick",V94 VK0H,V94
4456381,53.38419980000001,-6.245455499999999," 10 larkhill road, whitehall,   dublin 9",D09NA07,D09
4464854,53.2775393,-6.1959281," 10 leopardstown drive, stillorgan, county dublin",A94 HC43,A94
4449398,53.2692123,-9.0864298," 10 lisdonagh, bishop o'donnell road, rahoon, galway",H91 N663,H91
4450373,53.45252120000001,-6.1882480000000015," 10 lissadel grove, malahide, county dublin",K36 A242,K36
4462138,53.1985326,-6.102057299999999," 10 loreto avenue, sidmonton road, bray, co wicklow",,A98
4414663,52.9498785,-7.304033999999999," 10 main street, ballyroan, laois",R32 WYH0,R32
4456826,51.8726023,-8.6506701," 10 manor grove, grange manor, ovens, co cork, p31 df20",P31 DF20,P31
4460033,53.98309739999999,-7.3424917," 10 meadow park, dublin road, cavan, co. cavan, h12 x063",H12 X063,H12
4451851,52.51588270000001,-6.5696267000000015," 10 meadowfields avenue, enniscorthy, co. wexford, enniscorthy, wexford",Y21 N9K5,Y21
4446778,53.2509627,-6.6683257," 10 millbank, sallins, co. kildare, w91 p9w7",W91 P9W7,W91
4462005,53.81108029999999,-6.9531914000000015," 10 millstream, mullagh, cavan",A82 X008,A82
4461896,53.7995983,-9.524469," 10 monamore, westport, mayo",,F28
4455259,53.3111336,-6.3200204000000015," 10 muckross crescent, perrystown, dublin 12",,D12
4395919,52.04842670000001,-7.581276799999999," 10 na ceithre gaoithe, ring, dungarvan, waterford",X35 DN20,X35
4467231,53.4019632,-6.2110322," 10 newbury lawns, clonshaugh,   dublin 17",,D17
4444245,53.3202145,-6.419308500000001," 10 oldchurch court, clondalkin, dublin 22",,D22
4466420,53.34809509999999,-6.3838968000000005," 10 palmers avenue, palmerstown manor, palmerstown, dublin 20, d20 kh57",D20 KH57,D20
4442021,53.4064983,-6.1682476," 10 parkside drive, balgriffin, dublin 13",D13T6T4,D13
4447225,52.2716115,-9.708655499999999," 10 pembroke court, tralee, kerry",V92 ND30,V92
4468957,53.39759240000001,-6.4131386," 10 pinebrook heights, hartstown, dublin 15",,D15
4370610,53.3282725,-6.2601016," 10 prices place, ranelagh",D06 A0W9,D06
4467109,53.3034949,-6.2730294," 10 riverbank, dodder park road, rathfarnham, dublin 14",D14YF53,D14
4463977,52.66788769999999,-8.6309231," 10 rockspring gardens, ennis road, limerick, v94 v2ft",V94 V2FT,V94
4355068,53.342689,-6.312021700000002," 10 rosemount court, inchicore road, kilmainham, dublin 8",,D08
4466314,53.97763579999999,-6.727310399999999," 10 sean carraig, carrickmacross, monaghan",,A81
4462063,53.3890597,-6.2375266," 10 shantalla avenue, beaumont, dublin 9",D09AW96,D09
4456998,51.89808350000001,-8.4803132," 10 sheares street, city centre, cork city",T12 RY65,T12
4428316,53.3126176,-6.309671400000001," 10 shelton drive, kimmage road west, kimmage, dublin 12",D12 XA61,D12
4464393,52.510817,-7.8887527," 10 spafield crescent , cashel, tipperary",E25WP20,E25
4452713,53.6867556,-8.751819900000001," 10 spring vale, cloonfad, co. roscommon",,F42
4462070,52.14486549999999,-10.2588812," 10 sruthán beag, dingle, kerry",V92NT28,V92
4466620,53.73429960000001,-7.8006389999999985," 10 st alban's, battery road, longford town., n39 w5x7",N39 W5X7,N39
4450835,53.35259350000001,-6.423256200000001," 10 st andrews fairways, lucan, dublin",,K78
4460862,53.337253,-6.2876423," 10 st margaret's terrace, cork street, dublin 8, d08 c9r6",D08 C9R6,D08
4444764,52.9540476,-7.7948825999999976," 10 st. cronans terrace, roscrea, tipperary",E53Y021,E53
4466821,53.9476464,-8.090694500000001," 10 summerhaven, carrick-on-shannon, leitrim",N41T253,N41
4455803,53.28915110000001,-6.2515664000000015," 10 sweetmount drive, dundrum, dublin 14, d14 hn84",D14 HN84,D14
4454704,53.37708929999999,-6.3227312000000016," 10 the elms, pelletstown manor, ashtown, dublin 15",THE ELMS,THE
4394739,53.3842938,-6.3680217999999975," 10 talbot downs, castleknock, dublin 15",D15 E1NF,D15
4465395,53.1136113,-6.0614523," 10 the bentley, kilcoole, co wicklow",,A67
4466589,52.9822759,-6.9758602," 10 the burrows, coneyboro, athy, co. kildare, r14 wd32",R14 WD32,R14
