Unnamed: 0,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group,lattitude_rad,longitutude_rad,Amenity_Group_0,Amenity_Group_1
154,Act154,53.7556220728349,-6.26566479895018,An Grianan,,,"Learning,Cooking,Cookery",0.9382125966287082,-0.10935648056798919,Learning,Cooking
155,Act155,53.754937,-6.264549,An Grianan Adult Education College,,,"Restaurant,Craft,Shopping,Cooking,Cookery,Learning,Food and Drink,Local Produce,Activity Operator",0.9382006398521231,-0.10933700620251825,Restaurant,Craft
156,Act156,54.953345,-7.731991000000001,An Grianán Theatre,,,"Venue,Comedy,Music,Cafe,Food and Drink",0.9591168052343633,-0.1349487006845689,Venue,Comedy
157,Act157,53.0520549175125,-6.195050220947219,An Irish Anglers World Wicklow,,,"Fishing,Angling,Activity Operator",0.9259330332594419,-0.10812402368193115,Fishing,Angling
158,Act158,53.281066,-6.476837000000001,An Poitin Stil,,,"Food and Drink,Restaurant",0.9299300306724051,-0.11304213076499199,Food and Drink,Restaurant
159,Act159,53.799036,-9.522252,An Port Mor Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant",0.9389703125989601,-0.16619464960461508,Covid Safety Charter,Food and Drink
160,Act160,53.274567000000005,-9.047359,An Pucan Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.929816601724318,-0.15790620315994167,Food and Drink,Restaurant
161,Act161,52.980229,-8.4042105,An Sibin Equestrian Centre,,,"Horse Riding,Equestrian",0.9246794345105829,-0.1466811442556789,Horse Riding,Equestrian
162,Act162,51.945657399999995,-9.170632199999998,An Siopa at The Mills,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.906622753742957,-0.1600577263794111,Shopping,Shopping Centres and Department Store
163,Act163,51.8965912,-8.476548199999998,An Spailpín Fánac,,,"Food and Drink,Restaurant,Pubs and Bar",0.9057663870015151,-0.14794367529399877,Food and Drink,Restaurant
164,Act164,51.623166999999995,-8.885853,An Sugan Seafood Bar & Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian",0.9009942344568835,-0.15508739169821567,Covid Safety Charter,Food and Drink
165,Act165,54.004604,-6.400612000000001,An Táin Arts Centre,,,"Craft,Shopping,Learning,Art Gallery,Venue,Comedy,Traditionally Irish,Food and Drink,Pubs and Bar",0.9425581510356997,-0.1117117535426593,Craft,Shopping
166,Act166,55.137024,-8.100882,An tSean Bheairic,,,"Covid Safety Charter,Craft,Shopping,Museums and Attraction,Cafe,Food and Drink,Food Shops",0.9623226085511339,-0.14138706321554328,Covid Safety Charter,Craft
167,Act167,51.68425379999999,-9.9557065,Anam Cara Writer's and Artist's Retreat,,,"Learning,Activity Operator",0.9020604002463908,-0.17375985778720085,Learning,Activity Operator
168,Act168,52.729144999999995,-9.105741900000002,Ancestral Line,,,"Tracing Your Ancestors,Activity Operator",0.9202971920115054,-0.15892517699180428,Tracing Your Ancestors,Activity Operator
169,Act169,53.2054043732246,-8.02080289059847,Ancestral Voices Limited,,,"Activity Operator,Tour",0.9286094861677593,-0.13998941909442184,Activity Operator,Tour
170,Act170,52.089821,-7.618755999999999,Anchor Bar Dungarvan,,,"Food and Drink,Restaurant,Pubs and Bar",0.9091388832244852,-0.1329723771060731,Food and Drink,Restaurant
171,Act171,54.011726892555195,-6.3468879297709,Anchor Tours,,,"Transport,Coach,Road",0.9426824689630537,-0.11077409162958883,Transport,Coach
172,Act172,54.2477282,-6.9721375,Andy's Bar & Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar",0.9468014688169769,-0.12168675527676615,Food and Drink,Restaurant
173,Act173,52.6591346,-8.6288578,Angela Woulfe Gallery,,,"Craft,Shopping,Art Gallery",0.9190752800208672,-0.15060197929639438,Craft,Shopping
174,Act174,52.6653,-8.62566,Angela's Ashes Walking Tour,,,"Walking,Activity Operator,Literary Ireland,Tour",0.9191828865505697,-0.15054616715757407,Walking,Activity Operator
175,Act175,52.172048600000004,-9.550468400000002,Anglers Paradise Fishing Guides,,,"Fishing,Angling,Activity Operator",0.9105740255804982,-0.16668711868767483,Fishing,Angling
176,Act176,53.359149,-6.358864,Anglers Rest,,,"Covid Safety Charter,Food and Drink,Restaurant,Seafood",0.9312928361122398,-0.1109831134865367,Covid Safety Charter,Food and Drink
177,Act177,53.58892629999999,-9.9644048,Anglers Rest Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9353032065435823,-0.17391167176152708,Food and Drink,Restaurant
178,Act178,52.512917,-7.166836,Angling at Jerpoint Park,,,"Fishing,Angling,Natural Landscape,Activity Operator",0.9165233014765032,-0.12508488515046032,Fishing,Angling
179,Act179,51.5804761368337,-9.15483689279705,Angling Ballinlough,,,"Fishing,Angling",0.9002491383341134,-0.15978204626235568,Fishing,Angling
180,Act180,54.4606885449987,-8.46304148183724,Angling Ballyshannon District,,,"Fishing,Angling",0.9505183280133874,-0.14770793859091974,Fishing,Angling
181,Act181,52.225983,-7.342210000000001,Angling Ballyshunock Reservoir,,,"Fishing,Angling",0.9115153584405857,-0.12814573887285288,Fishing,Angling
182,Act182,54.100996803799895,-7.43472900793968,Angling Belturbet,,,"Fishing,Angling",0.9442405228372368,-0.12976050018207905,Fishing,Angling
183,Act183,52.6168495261355,-8.81276636800171,Angling Bleach Lough,,,"Fishing,Angling,Activity Operator,Boat,Tour",0.9183372662574827,-0.1538117893306521,Fishing,Angling
184,Act184,53.340054,-6.284187999999999,Angling Bohernabreena Reservoirs,,,"Fishing,Angling",0.9309595654915714,-0.10967977141431741,Fishing,Angling
185,Act185,51.8181618012555,-9.749598056069232,Angling Cloonee System,,,"Fishing,Angling",0.904397535763064,-0.17016258682444682,Fishing,Angling
186,Act186,53.2188683440708,-7.730179376485809,Angling in Lough Boora,,,"Cycling,Fishing,Angling,Walking,Activity Operator,Cafe,Food and Drink,Bike Rental",0.928844476789418,-0.1349170818894397,Cycling,Fishing
187,Act187,54.2237,-9.98892,Angling In The Barony Of Erris,,,"Fishing,Angling",0.9463820976136493,-0.17433954271831198,Fishing,Angling
188,Act188,51.906862,-8.9637,Angling Middle Lee,,,"Fishing,Angling",0.9059456462783289,-0.15644607816101572,Fishing,Angling
189,Act189,53.9835159,-8.286815299999999,Angling Services Ireland,,,"Fishing,Angling,Activity Operator,Boat,Tour",0.9421900942577099,-0.14463221148964164,Fishing,Angling
190,Act190,53.6693383921237,-7.30451437128095,Angling White Lake,,,"Fishing,Angling",0.9367066623095581,-0.1274878260380961,Fishing,Angling
191,Act191,52.0459256,-9.5044579,Angsana Spa at The Brehon,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",0.9083727639680053,-0.16588408397218596,Pampering,Health Farm
192,Act192,52.401310488404505,-8.56227956923772,Animal Magic – Falconry and Conservation,,,"Bird Watching,Nature and Wildlife",0.9145754003824965,-0.14943996995944,Bird Watching,Nature and Wildlife
193,Act193,52.3954961,-6.943603100000001,Ann McDonald’s Upper Deck Café,,,"Covid Safety Charter,Food and Drink,Restaurant,Cafe",0.9144739201608482,-0.12118873604668509,Covid Safety Charter,Food and Drink
194,Act194,53.249782999999994,-7.398389,Annaharvey Farm Cookery School,,,"Learning,Museums and Attraction,Cooking,Cookery,Activity Operator",0.9293840393225036,-0.12912624739333076,Learning,Museums and Attraction
195,Act195,53.25206800000001,-7.3960300000000005,Annaharvey Farm Equestrian Centre,,,"Horse Riding,Equestrian,Activity Operator",0.9294239200959119,-0.12908507507627623,Horse Riding,Equestrian
196,Act196,53.9865713,-7.322304300000001,Annalee Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9422434210476754,-0.12779831886793863,Food and Drink,Restaurant
197,Act197,54.0379000768116,-6.186023505920709,Annaloughan Loop,,,"Walking,Natural Landscape",0.9431392772040592,-0.10796647778407932,Walking,Natural Landscape
198,Act198,52.6613024,-8.6293925,Annemarie Bourke Studio Gallery,,,"Craft,Shopping,Learning,Art Gallery",0.9191131152683919,-0.15061131157190477,Craft,Shopping
199,Act199,52.200204799999995,-8.4757718,Annes Grove Miniature Castle,,,"Historic Houses and Castle,Castle",0.911065443975348,-0.14793012455768634,Historic Houses and Castle,Castle
200,Act200,52.1391984,-7.2727997,Annestown Beach ,,,"Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Natural Landscape",0.9100006814305595,-0.12693430060305586,Surfing,Activity Operator
201,Act201,52.6493762,-7.250052,Anocht Restaurant at Kilkenny Design Centre,,,"Food and Drink,Restaurant",0.9189049638111405,-0.12653727834079992,Food and Drink,Restaurant
202,Act202,51.7057512682578,-8.52417533685332,Aperitif - Wine & Tapas Bar,,,"Food and Drink,Restaurant",0.9024356018483324,-0.14877492564538716,Food and Drink,Restaurant
203,Act203,51.698625899999996,-8.4654576,Aphrodite Hills Spa at the Kinsale Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant",0.9023112407118167,-0.14775010780797712,Pampering,Health Farm
204,Act204,53.306327,-6.220299,"Applied Language Centre, University College Dublin",,,Learning,0.9303709182947514,-0.10856469800851076,Learning,
205,Act205,54.211482200000006,-9.0994848,Après Tea,,,"Food and Drink,Restaurant,Cafe",0.9461688567762992,-0.15881596999517772,Food and Drink,Restaurant
206,Act206,52.263495,-9.709561,Aqua Golf,,,"Golf,Swimming Pool,Swimming Pools and Water Park,Venue,Cafe,Food and Drink,Activity Operator",0.9121700663495939,-0.16946380837323316,Golf,Swimming Pool
207,Act207,53.388006192827795,-6.06638090223151,Aqua Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Fine Dining,Seafood",0.9317964891399677,-0.10587832042404406,Covid Safety Charter,Food and Drink
208,Act208,51.47933832321689,-9.37713246114331,Aquaventures,,,"Swimming,Swimming Pools and Water Park,Venue,Activity Operator",0.8984839504882316,-0.16366183584259,Swimming,Swimming Pools and Water Park
209,Act209,53.397004,-6.370179,AquaZone at  the National Aquatic Centre,,,"Restaurant,Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Food and Drink,Food Shops,Shopping",0.9319535305005823,-0.11118059749139987,Restaurant,Swimming
210,Act210,54.98829765,-8.520194041,Árainn Mhór - Arranmore Island,,,Discovery Point,0.9597268440591605,-0.14870543892425073,Discovery Point,
211,Act211,53.11934229999999,-9.6654901,Aran Bike Hire,,,"Cycling,Activity Operator,Bike Rental",0.9271074196288973,-0.16869462606391597,Cycling,Activity Operator
212,Act212,53.016199106306,-9.37747390175184,Aran Island & Cliffs of Moher,,,"Activity Operator,Tour,Boat",0.9253072312979149,-0.16366779510540885,Activity Operator,Tour
213,Act213,53.27420514046571,-9.04757590588185,Aran Island Ferries,,,"Transport,Activity Operator,Coach,Road",0.9298102860840148,-0.15790998888174687,Transport,Activity Operator
214,Act214,53.3455498280955,-6.259236646575121,Aran Islands - 2 Day Tour Quicktours,,,"Activity Operator,Tour",0.9310554857869615,-0.10924428814422452,Activity Operator,Tour
215,Act215,53.05944229999999,-9.5281381,Aran Islands - Inisheer  - Inis Oírr,,,"Island,Offshore Island",0.9260619674069528,-0.16629738142971673,Island,Offshore Island
216,Act216,53.1280443,-9.7315917,Aran Islands - Inishmore - Inis Árainn,,,"Island,Offshore Island",0.927259298180406,-0.16984831662475225,Island,Offshore Island
217,Act217,53.0846945641393,-9.58965917016294,Aran Islands - Inishmaan - Inis Meáin,,,"Island,Offshore Island",0.926502702559767,-0.16737112666341047,Island,Offshore Island
218,Act218,53.351003000000006,-6.250291000000001,Aran Islands Tour - Railtours Ireland First Class!,,,"Activity Operator,Tour",0.9311506615913724,-0.10908815715776891,Activity Operator,Tour
219,Act219,53.1191919,-9.670183900000001,Aran Pony & Trap,,,"Activity Operator,Tour",0.9271047946537024,-0.1687765483283461,Activity Operator,Tour
220,Act220,53.119080000000004,-9.6693531,Aran Sweater Market,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9271028416302696,-0.16876204813292053,Shopping,Shopping Centres and Department Store
223,Act223,53.523769513751205,-7.33997729919736,Áras an Mhuilinn Regional Comhaltas Centre,,,"Learning,Traditionally Irish,Literary Ireland,Cafe,Food and Drink",0.9341660060935228,-0.1281067708926349,Learning,Traditionally Irish
224,Act224,53.36161800000001,-6.311431,Áras an Uachtaráin,,,"Historic Houses and Castle,Gardens,Garden,Tour",0.9313359282914716,-0.11015525146243824,Historic Houses and Castle,Gardens
225,Act225,54.2224665540833,-9.988932505119118,Áras Inis Gluaire,,,"Learning,Museums and Attraction,Movies,Cinema,Venue,Craft,Shopping,Art Gallery,Music,Cafe,Food and Drink",0.9463605699212575,-0.17433976097381396,Learning,Museums and Attraction
226,Act226,52.74205799999999,-6.9747303,Arboretum Inspirational Gardens,,,"Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Food and Drink",0.9205225663778154,-0.12173200817361186,Shopping,Shopping Centres and Department Store
227,Act227,53.3509571,-6.287117299999999,Arbour Hill Cemetery,,,"Public Park,Nature and Wildlife,Tour",0.9311498604852457,-0.10973089734409608,Public Park,Nature and Wildlife
228,Act228,53.3656392193716,-6.292095437889089,Arbutus Garden Tours,,,"Activity Operator,Tour",0.931406111809451,-0.10981778224087897,Activity Operator,Tour
229,Act229,53.717797999999995,-6.2839232,Architectural Furniture,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9375524420212248,-0.10967514978245814,Shopping,Shopping Centres and Department Store
230,Act230,53.3399625,-6.2473358,Architectural History Ireland,,,"Walking,Historic Houses and Castle,Activity Operator,Tour",0.9309579685153059,-0.10903657918771396,Walking,Historic Houses and Castle
231,Act231,53.269795900000005,-9.0540644,Ard Bia at Nimmos,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9297333303203761,-0.15802323446760488,Food and Drink,Restaurant
232,Act232,54.662845,-8.101196,Ard Na Breatha Restaurant,,,"Food and Drink,Restaurant",0.9540466237573197,-0.14139254354939454,Food and Drink,Restaurant
233,Act233,53.5403754959373,-9.28800408924667,Ard na Gaoithe - Ardnageeha Loop Walk,,,"Walking,Forest Park,Park and Forest Walk",0.9344558351581977,-0.16210625229605163,Walking,Forest Park
234,Act234,54.243036,-8.296866,Ard Nahoo,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Activity Operator,Local Produce,Food and Drink,Restaurant,Vegetarian",0.9467195744778149,-0.14480762929677185,Pampering,Health Farm
235,Act235,52.3112196,-7.227146799999999,Ardaire Springs Angling Centre,,,"Fishing,Angling,Activity Operator",0.9130030177537911,-0.1261375071849721,Fishing,Angling
236,Act236,52.643869727852405,-6.2263824586919005,Ardamine Beach,,,Beach,0.9188088577419956,-0.10867087439259349,Beach,
237,Act237,54.762,-8.412666699999999,Ardara Heritage Centre,,,Museums and Attraction,0.9557772049771348,-0.14682873278788602,Museums and Attraction,
238,Act238,52.366723,-6.4477150000000005,Ardcavan Coaches,,,"Transport,Coach,Road",0.9139717348298425,-0.1125338559802262,Transport,Coach
239,Act239,53.86200329999999,-6.5478622,Ardee Golf Club,,,"Golf,Golf Course",0.9400692993050509,-0.11428175435687946,Golf,Golf Course
240,Act240,52.3285243,-9.7816297,Ardfert Cathedral,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins",0.9133050417448609,-0.1707216444758652,Historic Houses and Castle,Church Abbey
241,Act241,52.328152,-9.782158,Ardfert Indoor Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9132985438840558,-0.1707308650503035,Food and Drink,Restaurant
242,Act242,53.5817894,-6.1616584,Ardgillan Castle and Victorian Gardens,,,"Covid Safety Charter,Learning,Walking,Historic Houses and Castle,Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Local Produce,Restaurant,Tour",0.9351786441401969,-0.10754122646316577,Covid Safety Charter,Learning
243,Act243,53.586000000000006,-6.16,Ardgillan Castle Café,,,"Food and Drink,Restaurant,Cafe",0.9352521329736815,-0.1075122819228507,Food and Drink,Restaurant
244,Act244,53.587163138001095,-6.15902969162262,Ardgillan Demesne,,,"Learning,Museums and Attraction,Walking,Gardens,Garden,Historic Houses and Castle,Public Park,Nature and Wildlife,Cafe,Food and Drink,Tour,Food Shops,Shopping",0.9352724335614556,-0.10749534684690573,Learning,Museums and Attraction
245,Act245,51.7320672187345,-9.898357036937211,Ardgroom - Pulleen Loop,,,Walking,0.9028949018299426,-0.17275892083250433,Walking,
246,Act246,52.246666,-7.082922999999999,Ardkeen Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9118763448897756,-0.12362032701523432,Food and Drink,Restaurant
247,Act247,52.2462659,-7.082163700000001,Ardkeen Quality Food Store,,,"Cooking,Cookery,Learning,Shopping,Shopping Centres and Department Store,Artisan,Food and Drink,Restaurant,Local Produce,Vegan,Vegetarian,Food Shops",0.9118693618274384,-0.12360707473022395,Cooking,Cookery
248,Act248,51.951268400000004,-7.721955400000001,Ardmore Adventures,,,"Kayaking,Activity Operator,Adventure Park",0.9067206841672866,-0.13477354642215575,Kayaking,Activity Operator
249,Act249,51.952063,-7.722236,Ardmore Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Natural Landscape",0.9067345525535229,-0.13477844381603682,Swimming,Swimming Pools and Water Park
250,Act250,51.95107410000001,-7.7253289999999994,Ardmore Diving,,,Activity Operator,0.90671729299255,-0.134832426849801,Activity Operator,
251,Act251,51.9494751,-7.718380499999999,Ardmore Pottery Gallery Shop,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9066893851778105,-0.13471115264672617,Shopping,Shopping Centres and Department Store
