,School,FullAddress,Latitude,Longitude
2026,"S N CHOILM CHILLE, An Tulach, Baile na hAbhann O.P.,","Ballynahown South, Baile na, Co. Galway, Ireland",53.23979,-9.49897
2027,"PROSPEROUS N S, Prosperous, Naas","Prosperous, Curryhills, Naas, Co. Kildare, Ireland",53.2873689,-6.7510008
2028,"S N LIOS NA GROI, Lisnagry, Co. Limerick","Richhill, Lisnagry, Co. Limerick, Ireland",52.6804585,-8.511954
2029,"SCOIL MHUIRE, Dristernan, Gleneely","Scoil Mhuire, Dristernan, Gleneely, Co. Donegal, Ireland",55.2418276,-7.1511231
2030,"S N CORR LORGAN, Corlurgan, Cavan","Corlurgan, Mullymagowan, Corlurgan, Co. Cavan, Ireland",53.93492,-7.207590100000001
2031,"SCOIL PHADRAIG, Rashenny, Clonmany","Rath Seinche, Gort, Clonmany, Co. Donegal, Ireland",55.2623901,-7.4101702
2032,"S N NAOMH BRIGHDE BUACH, Kilcruttin, Tullamore","Kilcruttin, Tullamore, Co. Offaly, Ireland",53.2714728,-7.503970199999999
2033,"BALLYCAR N S, Ballycar, Newmarket-on-Fergus","Ballycar Rd, Ballycar, Newmarket On Fergus, Co. Clare, Ireland",52.7682952,-8.8532932
2034,"ANNACARTY N S, Shanaknock, Annacarty","Annacarty, Mealclye, Annacarty, Co. Tipperary, Ireland",52.5656487,-8.1127906
2035,"ASKEATON SENIOR NS, ASKEATON, CO LIMERICK","Clounresk, Askeaton, Co. Limerick, V94 HD30, Ireland",52.6003811,-8.982164899999999
2036,"ARDLIOS N S, Arles, Ballickmoyler","Arles National School, Rathtillig, Arles, Co. Laois, Ireland",52.89195059999999,-7.0190587
2037,"SCOIL MHUIRE, Taghmon, Mullingar","23 Central Park, Commons, Mullingar, Co. Westmeath, N91 H9C6, Ireland",53.5281035,-7.3431528
2038,"ST. JOHNS GIRLS N S, Ballea Road, Carrigaline","Carrigaline Middle, Carrigaline, Co. Cork, Ireland",51.81585399999999,-8.391297999999999
2039,"S N MHUIRE LOURDES, Loughglynn, Castlerea","Loughglinn, Co. Roscommon, F45 K751, Ireland",53.8214592,-8.5561674
2040,"S N ROS COM RUA, Roscomroe, Roscrea","Roscomroe, Roscrea, Co. Tipperary, Ireland",53.0203739,-7.7576174
2041,"SCOIL MHUIRE, Newcastle, Clonmel","Clashganny East, Newcastle, Co. Tipperary, Ireland",52.271868,-7.808941600000001
2042,"SCOIL NAOMH MHUIRE, Tullybuck, Clontibret","10 St Mary's, Tullybuck, Clontibret, Co. Monaghan, Ireland",54.2161201,-6.8509368
2043,"CLUAIN DRAIGNEACH, CLUAIN DRAIGHNEACH, LIOS UI CHATASAIGH","Paddock, Drinagh, Co. Cork, Ireland",51.6513982,-9.1471506
2044,"S N Chathair Aodha, Caherea, Lissycasey","Caherea, Decomade, Co. Clare, Ireland",52.7718953,-9.0972951
2045,"S N NAOMH PADRAIG, Upper Chapel Street, Castlebar","Castlebar, Gorteendrunagh, Castlebar, Co. Mayo, Ireland",53.8550014,-9.287925699999999
2046,"S N CLOCHOG, Castlebaldwin, Boyle","Bellanagarrigeeny, Castlebaldwin, Co. Sligo, Ireland",54.0792486,-8.3758809
2047,"S N CNOC NA CROIGHE, CNOC NA GROIGHE, MALLOW",.,.,.
2048,"SCOIL NA MAINISTREACH, Oldtown Road, Celbridge","Scoil Na Mainistreach, Oldtown Rd, Oakleypark, Celbridge, Co. Kildare, Ireland",53.3402857,-6.5545051
2049,"LISSYCASEY N S, Lissycasey, Ennis","Lissycasey, Gortygeeheen, Ennis, Co. Clare, Ireland",52.7382691,-9.176654599999999
2050,"S N TEAMPALL DOIRE, Templederry, Nenagh","Nenagh, Co. Tipperary, Ireland",52.8642968,-8.1975561
2051,"S N BAILE AN PHIARSAIGH, Piercestown, Drinagh","Pollsallagh, Co. Wexford, Y35 F663, Ireland",52.28668099999999,-6.4880431
2052,"St Joseph's NS, Rehins, Ballina","Rehins, Ballina, Co. Mayo, Ireland",54.087805,-9.1666244
2053,"S N AN TEAGHLAIGH, AN PHAIRC, TURLOCH",.,.,.
2054,"SCOIL NAOMH BRID C, Douglas Road, Cork","2-8 Eglantine Park, Ballinlough, Cork, Ireland",51.88318169999999,-8.4457133
2055,"S N LEITIR, Leiter, Bailieborough","Tanderagee, Bailieborough, Co. Cavan, Ireland",53.9156096,-6.969294199999999
2056,"S N MA SHEASTA, MOYASTA, CO CLARE","Carrowncalla North, Moyasta, Co. Clare, Ireland",52.6678125,-9.5381226
2057,"S N ATHAIR MAITIU C, Togher, Co. Cork","Togher, Cork, Ireland",51.8791667,-8.4919444
2058,"S N INIS, Ballymakibbot, Inch",.,.,.
2059,"S N CNOC AN CHROCAIRE, Knockcroghery, Co. Roscommon","Knockcroghery, Mote, Co. Roscommon, Ireland",53.5697783,-8.094924299999999
2060,"GLENAMADDY NS, Kilkerrin Road, Glenamaddy","Glenamaddy, Co. Galway, Ireland",53.6040033,-8.5603971
2061,"Scoil Chriost Ri, Drumnacurra, Causeway","Drumnacurra, Causeway, Ballynaskreena, Tralee, Co. Kerry, Ireland",52.4355598,-9.765284699999999
2062,"S N MOLAOISE, Grange, Co. Sligo","Grange, Co. Sligo, Ireland",54.393079,-8.5256165
2063,"S N MUIRE GAN SMAL, Kilrusheighter, Templeboy","Kilrusheighter, Templeboy, Co. Sligo, Ireland",54.258883,-8.774528499999999
2064,"SCOIL MHUIRE, Corr na Móna, Co. na Gaillimhe","Scoil Mhuire, Cornamona, Co. Galway, Ireland",53.51214909999999,-9.456646899999999
2065,"BALLYLOOBY N S, CAHIR, CO TIPPERARY","Knockannapisha, Ballylooby, Co. Tipperary, E21 K078, Ireland",52.32623,-7.9855595
2066,"SN BANRION NA NAINGEAL1, GURTEEN ROAD, BALLYFERMOT","Gurteen Rd, Dublin, Ireland",53.3462214,-6.3618773
2067,"S N MHIC DIARMADA, Bóthar Ghleann Fearna, Coillte Clochair","Glenfarne Rd, Co. Leitrim, Ireland",54.3555208,-8.0353694
2068,"SCOIL NAOMH ERC, Glenderry, Ballyheigue","Unnamed Road, Ballylongane, Co. Kerry, Ireland",52.3996214,-9.8885235
2069,"NAOMH TOMAS N S, Ballydorey, Rathowen","Saint Thomas' National School, Ballydorey, Rathowen, Co. Westmeath, Ireland",53.6581148,-7.535262400000001
2070,"S N NAOMH IOSEF, Ardkill, Templeboy","Ardkill, Co. Sligo, Ireland",54.2461248,-8.822297899999999
2071,"S N ACHAIDH AN GHLAISIN, BEAL AN MHUIRTHEAD, CO MHAIGH EO","Belmullet, Co. Mayo, Ireland",54.2238996,-9.9876028
2072,"EARNAIN MXD N S, Castletown, Delvin",.,.,.
2073,"S N MA RUA, Liscreagh, Murroe","Murroe, Co. Limerick, Ireland",52.64966570000001,-8.3981014
2074,"SCOIL MHUIRE, Convent Road, Clondalkin","Convent Rd, Clondalkin, Dublin 22, Ireland",53.31819249999999,-6.3944185
2075,"SCOIL NAOMH PADRAIG BOYS, CARNDONAGH, CO DONEGAL","Church Rd, Gort Glebe, Carndonagh, Co. Donegal, Ireland",55.249868,-7.267081999999999
2076,"SCOIL NAOMH IOSEPH, Clinstown, Jenkinstown","Clinstown, Co. Kilkenny, Ireland",52.7393049,-7.3201465
2077,"S N MUIRE GAN SMAL, Claddaghduff, Co. Galway","Claddaghduff, Clifden, Co. Galway, Ireland",53.5417862,-10.143527
2078,"S N FIONTAIN NAOFA, Rathmore, Tullow","Rathmore, Tullow, Co. Carlow, Ireland",52.85824969999999,-6.731719500000001
2079,"S N NA CARRAIGE, An Charraig, Co. Dhún na nGall","Carrick, Co. Donegal, Ireland",55.10454499999999,-8.2860586
2080,"SCOIL MHUIRE, ACHADH LIN, AHALIN","Scoil Mhuire, Aughalin, Ballingarry, Co. Limerick, Ireland",52.4649218,-8.938787099999999
2081,"S N CEATHARLACH, Green Road, Carlow","Green Rd, Moanacurragh, Carlow, Ireland",52.8268132,-6.932703
2082,"SCOIL NAISUNTA CHNUACHA, Main Street, Castleknock","15 Main St, Blanchardstown, Castleknock, Co. Dublin, D15 PV38, Ireland",53.3860923,-6.3760116
2083,"MERCY CONVENT KILLALOE, KILLALOE, CO CLARE","Convent Hill, Shantraud, Killaloe, Co. Clare, Ireland",52.8062625,-8.440743300000001
2084,"SCOIL CHOILMCILLE, Convent Road, Letterkenny","Convent Rd, Letterkenny, Co. Donegal, Ireland",54.9502052,-7.743347099999999
2085,"S N AN GLEANN DUIBH, Kiltoom, Athlone","The Glen, Athlone, Co. Westmeath, Ireland",53.4347523,-7.926152999999999
2086,"CARRIGAHOLT MIXED N S, CARRIGAHOLT, Kilrush","Rinemackaderrig, Carrigaholt, Co. Clare, V15 A271, Ireland",52.6027242,-9.7088282
2087,"S N EOIN BOSCO NAI BUAC, Navan Road, Dublin 7","Navan Rd, Ashtown, Dublin 7, Ireland",53.3682697,-6.314354199999999
2088,"SCOIL IDE, Ardnamara, Salthill","Árd Na Mara, Salthill, Co. Galway, Ireland",53.2626852,-9.081139499999999
2089,"S N TIGH AN IUBHAIR, Tenure, Dunleer","Battsland, Dunleer, Co. Louth, Ireland",53.8310533,-6.3944559
2090,"S N BHEANAIN, Tuam, Co. Galway","Killeany, Inishmore, Co. Galway, Ireland",53.10238589999999,-9.6661474
2091,"S N BAILE NA CAILLI, Ballynacally, Ennis","Knocksaggart, Ballynacally, Co. Clare, Ireland",52.7192916,-9.0664949
2092,"NAOMH IOSEF N S, Rathwire, Killucan","Rathwire, Killucan, Co. Westmeath, Ireland",53.5060047,-7.1315816
2093,"S N NAOMH EOIN, Killenard, Co. Laois","Ballycarroll, Killenard, Co. Laois, Ireland",53.13092,-7.1480389
2094,"S N NAOMH EOIN, Tower Road, Clondalkin","Tower Road, Clondalkin, Dublin 22, Ireland",53.3217686,-6.3944961
2095,"HOLYCROSS N.S., FIRODA, CASTLECOMER","Skehana, Co. Kilkenny, R95 E22N, Ireland",52.8398474,-7.250361400000001
2096,"STRAFFAN N S, The Glebe, Newtown","Glebe, Straffan, Co. Kildare, Ireland",53.3148529,-6.612260099999999
2097,"SPRINGDALE N S, Lough Derg Road, Raheny","Lough Derg Rd, Edenmore, Dublin 5, Co. Dublin, D05 E954, Ireland",53.3823129,-6.1795566
2098,"S N SAN TREASA, The Rise, Mount Merrion","The Rise, Stillorgan, Mount Merrion, Co. Dublin, Ireland",53.2948581,-6.210038399999999
2099,"NEWTOWN NS, Newtown, Enfield","Newtown, Enfield, Co. Meath, A83 HW74, Ireland",53.39456509999999,-6.7569862
2100,"S N AN CHAISEAL, An Caiseal, Gleann Cholmcille","Cashel, Radhairc Na Mhuirlin, Co. Donegal, Ireland",54.6889036,-8.718456699999999
2101,"SCOIL NAOMH IOSEF, Thomas Street, Rathkeale","Thomas St, Rathkeale, Co. Limerick, Ireland",52.5245911,-8.940201
2102,"CARAGH N S, Caragh, Naas","Carragh, Co. Kildare, Ireland",53.237081,-6.7296248
2103,"SCOIL NAOMH SEOSAMH, Boot Road, Clondalkin","Boot Rd, Brideswell Commons, Dublin 22, Co. Dublin, D22 PY13, Ireland",53.3173487,-6.395035099999999
2104,"LISAVAIRD MXD N S, Lisavaird, Clonakilty","Creagh Beg, Co. Cork, P85 HK88, Ireland",51.6000863,-8.955025599999999
2105,"S N SHAN NIOCLAS, Windgap, CO KILKENNY","Meallaghmore Upper, Co. Kilkenny, R95 XA36, Ireland",52.4616678,-7.395940299999999
2106,"S N MAINISTIR O DTORNA, Abbeydorney, Tralee","Tralee, Co. Kerry, Ireland",52.2713096,-9.6999325
2107,"S N TIR MOCHAIN, Donadea, Naas","Donadea, Co. Kildare, Ireland",53.35037699999999,-6.734437900000001
2108,"S N TULACH RUAIN, Tullarone, Co. Kilkenny","Tullaroan, Co. Kilkenny, Ireland",52.6625716,-7.4363492
2109,"S N CILL DAINGIN, KILDANGAN, MONASTEREVAN","Kildangan, Derry, Co. Kildare, Ireland",53.1059426,-7.0070903
2110,"SCOIL MATHAIR DE, South Circular Road, Limerick City","S Circular Rd, Limerick, Ireland",52.6524923,-8.638423
2111,"AN GHRIANAN N S, Mount Temple, Moate","Mount Temple House, Glebe, Moate, Co. Westmeath, Ireland",53.4242187,-7.7680866
2112,"CHRIST CHURCH N S, Lower Newtown, Waterford","Newtown Lower, Waterford, Ireland",52.2533238,-7.1055157
2113,"ST CANICES B N S, Glasanaon Road, Finglas","Ballygall Rd W, Finglas East, Dublin 11, Ireland",53.3892343,-6.2920801
2114,"ST CANICES G N S, Seamus Ennis Road, Finglas","Ballygall Rd W, Finglas East, Dublin, Co. Dublin, D11 C927, Ireland",53.3895043,-6.2965672
2115,"S N BHAILE MHUIRNE, MURRINTOWN, CO WEXFORD","Twentyacres, Murntown, Co. Wexford, Ireland",52.28724,-6.5222437
2116,"S N GORT NA LEIME, DUNMORE, TUAM","Tuam, Co. Galway, Ireland",53.5141156,-8.8565177
2117,"BALLYDUFF N S, Ballyduff, Camolin","Ballyduff National School, Ballyduff, Camolin, Co. Wexford, Ireland",52.6369541,-6.4683286
2118,"OUR LADY OF MERCY SENIOR P.S., Military Road, Waterford","Military Rd, Waterford, Ireland",52.260001,-7.1243943
2119,"SCOIL BHRIDE, An Cruachán, An Tulach Mhór","Bride's Ln, Puttaghan, Tullamore, Co. Offaly, Ireland",53.2760743,-7.4939117
2120,"CONVENT OF MERCY N S, The Lawn, Castlebar","The Lawn, Gorteendrunagh, Castlebar, Co. Mayo, Ireland",53.8550787,-9.2950717
2121,"S N DUBH RATH, Ballyvonnavaun, Clarecastle","Clare Commons, Clarecastle, Co. Clare, Ireland",52.8147376,-8.9642515
2122,"S N BAILE AN CAISLEAN, Castletown, St Johnston","42 Quay Rd, Ballycastle BT54 6BH, UK",55.2042337,-6.2423248
2123,"SPA NATIONAL SCHOOL, Ballygarron, Spa","11 The Village Green, Knockanush West, Tralee, Co. Kerry, V92 K7NF, Ireland",52.2750451,-9.7859755
2124,"S N BAILE AN BHAILSIG, Welchtown, Ballybofey","S.n. Baile an Bháilsigh, Welchtown, Ballybofey, Co. Donegal, Ireland",54.81679339999999,-7.864624000000001
2125,"TARBERT NATIONAL SCHOOL, Chapel Street, Tarbert","Saint Mary's National School, Chapel St, Tieraclea Lower, Tarbert, Co. Kerry, Ireland",52.5707373,-9.3749801
2126,"CASTLEBRIDGE N S, Castlebridge, Co. Wexford","Castlebridge, Co. Wexford, Ireland",52.3868052,-6.4510402
2127,"S N CILL LACHTAIN, Newcastle West, Co. Limerick","Rathnaneane, Newcastle West, Co. Limerick, Ireland",52.4487503,-9.0545815
2128,"SN NA CROISE NAOFA, DUNFANAGHY, Letterkenny","Dunfanaghy, Co. Donegal, Ireland",55.18194440000001,-7.9716667
2129,"S N CNOC RUSCAIGHE, Knockrooskey, Westport",.,.,.
2130,"S N FIONAN NA REANNA, Rennies, Nohoval","Ballindeasig, Rennies, Co. Cork, Ireland",51.727545,-8.3712007
2131,"ST EDANS N S, Clone Road, Ferns","Clone Rd, Ferns Lower, Ferns, Co. Wexford, Y21 KF25, Ireland",52.5844904,-6.4939777
2132,"S N PAIRC ARD, DROMARD, CO SLIGO","Caltragh, Drumard, Co. Sligo, Ireland",54.2371932,-8.6733389
2133,"CAHIR B N S, Market Street, Cahir","Townparks, Cahir, Co. Tipperary, Ireland",52.3745296,-7.925247000000001
2134,"S N CIARAIN, Kilfinny, Adare","Adare, Co. Limerick, Ireland",52.5636339,-8.7925892
2135,"MILTOWN MALBAY B N S, Mullagh Road, Miltown Malbay","Saint Joseph's National School, Mullagh Rd, Leagard North, Miltown Malbay, Co. Clare, Ireland",52.8531247,-9.4026556
2136,"S N SEOSAMH NA MBRATHAR, Marino Park Avenue, Fairview","Clontarf West, Dublin, Ireland",53.3647517,-6.233361299999999
2137,"BALLINTLEVA N S, Curraghboy, Athlone","Dysart Church, Ballinasloe, Dysart, Co. Roscommon, Ireland",53.4641946,-8.2185165
2138,"ROBERTSON N S, Church Road, Stranordlar","Glebe, Stranorlar, Co. Donegal, Ireland",54.80576809999999,-7.762967299999999
2139,"S N MHUIRE, Cloondara, Co. Longford","Townparks, Newtown Forbes, Co. Longford, Ireland",53.76297719999999,-7.8334816
2140,"REALT NA MAIDINE, Ballyphehane, Cork","Scoil Réalt Na Maidine, Connolly Rd, Ballyphehane, Cork, Ireland",51.8790045,-8.4792585
2141,"SCOIL BHRIDE, Convoy, Lifford","Scoil Bhríde, Townparks, Convoy, Co. Donegal, Ireland",54.861402,-7.670219100000001
2142,"SHANNON AIRPORT 1 N S, Corrib Drive, Shannon","Corrib Dr, Drumgeely, Shannon, Co. Clare, Ireland",52.6997918,-8.890448600000001
2143,"SHANNON AIRPORT NO 2 NS, SHANNON AIRPORT NO 2, DRUMGGELY AVE","Shannon Airport (SNN), Co. Clare, Ireland",52.6996573,-8.914691099999999
2144,"FAITIMA N S, CLOONE, CARRICK ON SHANNON","Cloone, Carrick-on-Shannon, Co. Leitrim, Ireland",53.9455862,-7.786306400000001
2145,"ROXBORO N S, Derrane, Co. Roscommon","Derrane, Co. Roscommon, Ireland",53.6610548,-8.1537662
2146,"S N NA NAOMH UILE, Church Avenue, Mullingar","Church Ave, Bellview, Mullingar, Co. Westmeath, Ireland",53.5253842,-7.3399084
2147,"SN MUINE MHEA, Monivea, Athenry","Athenry, Co. Galway, Ireland",53.3008131,-8.745376799999999
2148,"Scoil Mholainge Listerlin, Listerlin, Mullinavat","Listerlin, Tullogher, Co. Kilkenny, Ireland",52.4093961,-7.073649
2149,"SAINT MARYS N S LAHINCH, Lahinch, Co. Clare","Scoil Mhuire, School Road, Crag, Lahinch, Co. Clare, V95 FD70, Ireland",52.92905769999999,-9.344446699999999
2150,"SN NAOMH SEOSAMH, Bun an Chorraigh, Acaill","Bunacurry, Co. Mayo, Ireland",53.9751921,-9.9857745
2151,"FIBOUGH NATIONAL SCHOOL, CAISLEAN NA MAINGE, CO CHIARRAI","R561, Gortaleen, Co. Kerry, Ireland",52.1648867,-9.8280715
2152,"CAHIR NATIONAL SCHOOL, Caher West, Kenmare","Townparks, Co. Tipperary, E21 YY80, Ireland",52.3751761,-7.9204355
2153,"S N REALT NA MARA (B), Donacarney, Mornington","Donacarney, Mornington, Co. Meath, Ireland",53.7076593,-6.275419599999999
2154,"ARD NA GCRAITH N S, Ardnagrath, Walderstown","Ardnagrath, Walderstown, Athlone, Co. Westmeath, Ireland",53.4832566,-7.7903955
2155,"SCOIL CHOLMCILLE, DUBHLINN RIABHACH, CARRAIG AIRT","Tirloughan, Carrickart, Co. Donegal, Ireland",55.1775506,-7.793277699999999
2156,"S N REALT NA MARA (C), Donacarney, Co. Meath","Mornington, Donacarney, Co. Meath, A92 T382, Ireland",53.7082302,-6.2762115
2157,"FORGLEANN N S, Furraglaun, Lahinch","Forgleann, Furraglaun, Lahinch, Co. Clare, Ireland",52.9080138,-9.2745239
2158,"S N MICHEAL NAOFA, Holycross, Thurles","Thurles Rd, Holycross, Co. Tipperary, Ireland",52.6398593,-7.870416799999999
2159,"S N LOMCHLUANA, Lumcloon, Cloghan","Lumcloon, Co. Offaly, Ireland",53.22114819999999,-7.7941369
2160,"S N NAOMH MOCHTA, Porterstown Road, Clonsilla","Porterstown Road, Clonsilla, Dublin 15, Ireland",53.3818616,-6.40504
2161,"ST MARYS NS TOURANEENA, BALLINAMULT, CLONMEL","Clooncogaile, Tooraneena, Co. Waterford, Ireland",52.2028988,-7.716025699999999
2162,"S N NAOMH COLMCILLE, Errill, Portlaoise","Garrison, Errill, Co. Laois, Ireland",52.8599496,-7.6769934
2163,"SCOIL IOSAGAIN, Knockpogue Avenue, Farranree","Knockpogue Ave, Cork, Ireland",51.91074949999999,-8.4851698
2164,"SCOIL CHOLMCILLE, DROIM AN MHAOIR, MOVILLE","Eleven Ballyboes, Greencastle, Co. Donegal, F93 E890, Ireland",55.20421899999999,-6.982145999999999
2165,"SC NAOMH EOIN LE DIA, Passage Road, Waterford","Passage Rd, Waterford, Ireland",52.25156519999999,-7.104248999999999
2166,"S N MHUIRE, Coolanarney, Blueball","Cul An Airne, Blueball, Tullamore, Co. Offaly, Ireland",53.2759209,-7.4920998
2167,"St. Joseph's N.S., Ardan View, Tullamore","25 Arden View, Puttaghan, Tullamore, Co. Offaly, Ireland",53.2813457,-7.4939524
2168,"KILTERNAN N S 1, Kilternan, Dublin 18","Kilternan, Dublin 18, Ireland",53.235641,-6.1956482
2169,"LOCH AN GHAIR N S, Loughegar, Mullingar","Loughegar, Loughagar More, Mullingar, Co. Westmeath, Ireland",53.5704714,-7.2728312
2170,"S N BRIGHDE, Cullenswood House, Bóthar Feadha Cuilinn","Apartment 10, Cullenswood House, Northbrook Ave, Ranelagh, Dublin 6, Ireland",53.32748059999999,-6.2539703
2171,"S N CHOLMCILLE, BLACKSTAFF, CARRAIG MHACHAIRE ROIS","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",53.9779778,-6.7188238
2172,"ST IBERIUS N S, Davitt Road South, Wexford","Davitt Road, Townparks, Wexford, Ireland",52.3371115,-6.4689839
2173,"S N CHOBH CHIONN TSAILE, Cionn tSáile, Co.Chorcaí.","Ardbrack, Co. Cork, Ireland",51.7032687,-8.5026849
2174,"CASTLEMAINE N S, Castlemaine, Co. Kerry","stop 350721, Castlemaine, Co. Kerry, Ireland",52.1687546,-9.7028275
2175,"S N LATHRACH, Laragh, Stradone",.,.,.
2176,"S N NA SCRINE, Screen, Enniscorthy","Enniscorthy, Co. Wexford, Ireland",52.5068183,-6.581974600000001
2177,"BAINRION NA N-AINGAL 2, Gurteen Road, Ballyfermot","2 Gurteen Rd, Drumfinn, Dublin, Ireland",53.3459416,-6.3597405
2178,"Scoil Mhuire, BELCRUIT, KINCASSLAGH","Belcruit, Co. Donegal, Ireland",55.01287170000001,-8.3891648
2179,"S N PEADAR AGUS POL, Knockafall, Straide","Knockafall, Co. Mayo, Ireland",53.9308376,-9.131266
2180,"SCOIL NAOMH IOSEF, Ballyheigue, Tralee","Scoil Naomh Iosef, Castlemaine, Co. Kerry, Ireland",52.16852919999999,-9.7028287
2181,"S N CARRAIG A BRUIS, Virginia, Co. Cavan","Rahardrum, Virginia, Co. Cavan, Ireland",53.8344096,-7.0813222
2182,"S N AN CUSAN, Coosan, Athlone","Coosan, Castlequarter, Athlone, Co. Westmeath, Ireland",53.4465263,-7.934461799999999
2183,"SCOIL IDE, Corbally Road, Limerick","Corbally Rd, Limerick, Co. Limerick, Ireland",52.6780878,-8.6144648
2184,"KILLYGORDAN N S, Main Street, Killygordon","Killygordon, Co. Donegal, Ireland",54.7968309,-7.683535399999999
2185,"SN Baile Cuisin, Ballycushion, Kilconly","Ballycusheen, Co. Mayo, H54 RK03, Ireland",53.5578288,-9.069758499999999
2186,"S N GORT SCEICHE, Gortskehy, Hollymount","Gortskehy, The Heath, Co. Mayo, Ireland",53.6338416,-9.027902
2187,"S N IOSAGAIN, Spa Glen, Mallow","Spaglen, Mallow, Co. Cork, Ireland",52.14368049999999,-8.6424858
2188,"KILL-O'-THE-GRANGE NS, Deansgrange, Blackrock","Kill Ln, Kill of the Grange, Blackrock, Co. Dublin, Ireland",53.27823069999999,-6.161873
2189,"St. Joseph's National School, Mulhussey, Kilcock","Mulhussey, Kilcock, Co. Kildare, Ireland",53.3992691,-6.6679201
2190,"BANTIARNA NA MBUANNA BOYS, Ballymun Rd, DUBLIN 9","Ballymun Rd, Dublin, Ireland",53.3853859,-6.265198600000001
2191,"BANTIARNA NA MBUANNA GIRLS, Ballymun Road, Dublin 9","Shangan Rd, Santry, Dublin, Ireland",53.3957536,-6.2621538
2192,"S N CHLUAIN LUIFIN, Cloonliffen, Ballinrobe","Cloonliffen, Creagh, Co. Mayo, Ireland",53.6160948,-9.2755517
2193,"SCOIL NAOMH EINDE, Dr Mannix Road, Salthill","Dr Mannix Road, Salthill, Co. Galway, H91 Y725, Ireland",53.2646873,-9.0830859
2194,"S N DONAIGH, CARNDONAGH, CO DONEGAL","The Diamond, Gort Glebe, Carndonagh, Co. IE, Ireland",55.2511667,-7.2604484
2195,"Dromindoora N.S., Dromindoora, Caher","Dromindoora, Co. Clare, Ireland",52.9974412,-8.7211916
2196,"ST MALACHYS B N S, Edenmore Park, Raheny","Edenmore Park, Donaghmede, Dublin 5, Ireland",53.3882019,-6.1806964
2197,"ST EITHNES SENIOR GIRLS NS, Edenmore, Raheny","Edenmore Ave, Edenmore, Dublin 5, Ireland",53.3893109,-6.180827799999999
2198,"S N CHOLMILLE B, Chapel Lane, Swords","Chapel Ln, Swords, Co. Dublin, Ireland",53.4567546,-6.2139359
2199,"S N CHOLMCILLE C, Chapel Lane, Swords","Chapel Ln, Swords Demesne, Swords, Co. Dublin, Ireland",53.4577001,-6.2143221
2200,"S N URSULA, Strandhill Road, Sligo","Strandhill Rd, Knappagh Beg, Sligo, Ireland",54.270562,-8.492029
2201,"J F K MEMORIAL SCHOOL, Ennis Road, Limerick","Ennis Rd, Limerick, Ireland",52.666143,-8.6444606
2202,"S N AN SPIORAID NAOMH C, Curraheen Road, Bishopstown","10 Curraheen Rd, Bishopstown, Cork, Ireland",51.87874069999999,-8.5281047
2203,"BALLYBOGHILL N S, Ballyboughal, Co. Dublin","Ballyboughal National School, Grange, Ballyboughal, Co. Dublin, Ireland",53.521156,-6.2664662
